Sweep (V)@Temporary,Measure (A)@Temporary
 1.27200E-1, 2.60991E-4
 1.28400E-1, 2.70361E-4
 1.29600E-1, 2.89100E-4
 1.30800E-1, 2.98470E-4
 1.32000E-1, 3.04717E-4
 1.33200E-1, 3.04717E-4
 1.34400E-1, 3.14086E-4
 1.35600E-1, 3.20333E-4
 1.36800E-1, 3.20333E-4
 1.38000E-1, 3.42196E-4
 1.39200E-1, 3.54688E-4
 1.40400E-1, 3.64058E-4
 1.41600E-1, 3.67181E-4
 1.42800E-1, 3.70305E-4
 1.44000E-1, 3.82798E-4
 1.45200E-1, 3.92167E-4
 1.46400E-1, 4.14030E-4
 1.47600E-1, 4.20276E-4
 1.48800E-1, 4.29646E-4
 1.50000E-1, 4.35893E-4
 1.51200E-1, 4.42139E-4
 1.52400E-1, 4.48386E-4
 1.53600E-1, 4.76495E-4
 1.54800E-1, 4.88988E-4
 1.56000E-1, 4.92111E-4
 1.57200E-1, 5.01481E-4
 1.58400E-1, 5.07727E-4
 1.59600E-1, 5.38959E-4
 1.60800E-1, 5.42083E-4
 1.62000E-1, 5.54576E-4
 1.63200E-1, 5.60822E-4
 1.64400E-1, 5.70192E-4
 1.65600E-1, 5.95178E-4
 1.66800E-1, 6.01424E-4
 1.68000E-1, 6.17040E-4
 1.69200E-1, 6.29533E-4
 1.70400E-1, 6.35780E-4
 1.71600E-1, 6.63889E-4
 1.72800E-1, 6.79505E-4
 1.74000E-1, 6.79505E-4
 1.75200E-1, 6.95121E-4
 1.76400E-1, 7.26354E-4
 1.77600E-1, 7.35723E-4
 1.78800E-1, 7.41970E-4
 1.80000E-1, 7.54463E-4
 1.81200E-1, 7.82572E-4
 1.82400E-1, 7.95065E-4
 1.83600E-1, 8.04435E-4
 1.84800E-1, 8.20051E-4
 1.86000E-1, 8.45037E-4
 1.87200E-1, 8.54406E-4
 1.88400E-1, 8.66899E-4
 1.89600E-1, 8.82516E-4
 1.90800E-1, 9.07502E-4
 1.92000E-1, 9.26241E-4
 1.93200E-1, 9.29364E-4
 1.94400E-1, 9.44980E-4
 1.95600E-1, 9.76213E-4
 1.96800E-1, 9.88706E-4
 1.98000E-1, 9.98075E-4
 1.99200E-1, 1.01369E-3
 2.00400E-1, 1.03868E-3
 2.01600E-1, 1.05429E-3
 2.02800E-1, 1.06991E-3
 2.04000E-1, 1.09802E-3
 2.05200E-1, 1.11364E-3
 2.06400E-1, 1.12300E-3
 2.07600E-1, 1.14487E-3
 2.08800E-1, 1.16985E-3
 2.10000E-1, 1.17922E-3
 2.11200E-1, 1.19484E-3
 2.12400E-1, 1.22607E-3
 2.13600E-1, 1.24169E-3
 2.14800E-1, 1.25730E-3
 2.16000E-1, 1.28229E-3
 2.17200E-1, 1.30103E-3
 2.18400E-1, 1.31665E-3
 2.19600E-1, 1.33226E-3
 2.20800E-1, 1.36662E-3
 2.22000E-1, 1.37911E-3
 2.23200E-1, 1.39473E-3
 2.24400E-1, 1.41971E-3
 2.25600E-1, 1.43533E-3
 2.26800E-1, 1.45407E-3
 2.28000E-1, 1.48842E-3
 2.29200E-1, 1.50404E-3
 2.30400E-1, 1.50716E-3
 2.31600E-1, 1.55089E-3
 2.32800E-1, 1.56338E-3
 2.34000E-1, 1.58212E-3
 2.35200E-1, 1.61335E-3
 2.36400E-1, 1.62585E-3
 2.37600E-1, 1.64146E-3
 2.38800E-1, 1.67269E-3
 2.40000E-1, 1.69143E-3
 2.41200E-1, 1.70705E-3
 2.42400E-1, 1.74141E-3
 2.43600E-1, 1.75702E-3
 2.44800E-1, 1.76952E-3
 2.46000E-1, 1.80387E-3
 2.47200E-1, 1.81949E-3
 2.48400E-1, 1.83510E-3
 2.49600E-1, 1.86634E-3
 2.50800E-1, 1.88195E-3
 2.52000E-1, 1.90069E-3
 2.53200E-1, 1.93192E-3
 2.54400E-1, 1.94754E-3
 2.55600E-1, 1.97253E-3
 2.56800E-1, 2.00376E-3
 2.58000E-1, 2.02250E-3
 2.59200E-1, 2.03499E-3
 2.60400E-1, 2.06935E-3
 2.61600E-1, 2.08184E-3
 2.62800E-1, 2.10682E-3
 2.64000E-1, 2.13806E-3
 2.65200E-1, 2.15055E-3
 2.66400E-1, 2.18178E-3
 2.67600E-1, 2.20677E-3
 2.68800E-1, 2.22238E-3
 2.70000E-1, 2.25674E-3
 2.71200E-1, 2.27236E-3
 2.72400E-1, 2.28797E-3
 2.73600E-1, 2.32233E-3
 2.74800E-1, 2.33794E-3
 2.76000E-1, 2.36293E-3
 2.77200E-1, 2.39729E-3
 2.78400E-1, 2.41290E-3
 2.79600E-1, 2.43476E-3
 2.80800E-1, 2.45975E-3
 2.82000E-1, 2.47537E-3
 2.83200E-1, 2.50972E-3
 2.84400E-1, 2.53783E-3
 2.85600E-1, 2.55345E-3
 2.86800E-1, 2.58468E-3
 2.88000E-1, 2.60030E-3
 2.89200E-1, 2.62216E-3
 2.90400E-1, 2.65964E-3
 2.91600E-1, 2.67838E-3
 2.92800E-1, 2.69399E-3
 2.94000E-1, 2.72835E-3
 2.95200E-1, 2.74084E-3
 2.96400E-1, 2.78457E-3
 2.97600E-1, 2.80331E-3
 2.98800E-1, 2.81892E-3
 3.00000E-1, 2.85016E-3
 3.01200E-1, 2.87826E-3
 3.02400E-1, 2.89076E-3
 3.03600E-1, 2.92824E-3
 3.04800E-1, 2.94385E-3
 3.06000E-1, 2.95947E-3
 3.07200E-1, 2.99695E-3
 3.08400E-1, 3.01569E-3
 3.09600E-1, 3.05317E-3
 3.10800E-1, 3.06878E-3
 3.12000E-1, 3.08440E-3
 3.13200E-1, 3.12812E-3
 3.14400E-1, 3.14374E-3
 3.15600E-1, 3.16248E-3
 3.16800E-1, 3.19371E-3
 3.18000E-1, 3.21245E-3
 3.19200E-1, 3.24993E-3
 3.20400E-1, 3.26867E-3
 3.21600E-1, 3.28741E-3
 3.22800E-1, 3.32489E-3
 3.24000E-1, 3.34675E-3
 3.25200E-1, 3.36549E-3
 3.26400E-1, 3.39672E-3
 3.27600E-1, 3.41546E-3
 3.28800E-1, 3.44669E-3
 3.30000E-1, 3.47480E-3
 3.31200E-1, 3.49042E-3
 3.32400E-1, 3.52790E-3
 3.33600E-1, 3.54664E-3
 3.34800E-1, 3.56850E-3
 3.36000E-1, 3.59973E-3
 3.37200E-1, 3.61535E-3
 3.38400E-1, 3.64346E-3
 3.39600E-1, 3.67781E-3
 3.40800E-1, 3.69343E-3
 3.42000E-1, 3.72154E-3
 3.43200E-1, 3.75589E-3
 3.44400E-1, 3.77151E-3
 3.45600E-1, 3.80274E-3
 3.46800E-1, 3.82773E-3
 3.48000E-1, 3.84959E-3
 3.49200E-1, 3.88082E-3
 3.50400E-1, 3.90269E-3
 3.51600E-1, 3.93080E-3
 3.52800E-1, 3.95890E-3
 3.54000E-1, 3.97452E-3
 3.55200E-1, 4.00888E-3
 3.56400E-1, 4.03386E-3
 3.57600E-1, 4.05260E-3
 3.58800E-1, 4.08383E-3
 3.60000E-1, 4.10257E-3
 3.61200E-1, 4.13068E-3
 3.62400E-1, 4.16192E-3
 3.63600E-1, 4.17753E-3
 3.64800E-1, 4.21813E-3
 3.66000E-1, 4.24000E-3
 3.67200E-1, 4.25561E-3
 3.68400E-1, 4.29934E-3
 3.69600E-1, 4.31808E-3
 3.70800E-1, 4.33369E-3
 3.72000E-1, 4.37117E-3
 3.73200E-1, 4.39303E-3
 3.74400E-1, 4.41177E-3
 3.75600E-1, 4.44301E-3
 3.76800E-1, 4.46799E-3
 3.78000E-1, 4.50547E-3
 3.79200E-1, 4.52109E-3
 3.80400E-1, 4.54295E-3
 3.81600E-1, 4.58355E-3
 3.82800E-1, 4.59917E-3
 3.84000E-1, 4.62103E-3
 3.85200E-1, 4.66163E-3
 3.86400E-1, 4.67725E-3
 3.87600E-1, 4.70848E-3
 3.88800E-1, 4.73659E-3
 3.90000E-1, 4.75533E-3
 3.91200E-1, 4.78656E-3
 3.92400E-1, 4.81467E-3
 3.93600E-1, 4.83341E-3
 3.94800E-1, 4.86464E-3
 3.96000E-1, 4.88026E-3
 3.97200E-1, 4.91149E-3
 3.98400E-1, 4.94272E-3
 3.99600E-1, 4.95834E-3
 4.00800E-1, 4.98957E-3
 4.02000E-1, 5.02081E-3
 4.03200E-1, 5.03642E-3
 4.04400E-1, 5.08015E-3
 4.05600E-1, 5.09889E-3
 4.06800E-1, 5.11450E-3
 4.08000E-1, 5.16135E-3
 4.09200E-1, 5.17697E-3
 4.10400E-1, 5.19258E-3
 4.11600E-1, 5.23319E-3
 4.12800E-1, 5.25193E-3
 4.14000E-1, 5.27379E-3
 4.15200E-1, 5.30502E-3
 4.16400E-1, 5.33313E-3
 4.17600E-1, 5.35812E-3
 4.18800E-1, 5.38310E-3
 4.20000E-1, 5.40496E-3
 4.21200E-1, 5.44244E-3
 4.22400E-1, 5.46431E-3
 4.23600E-1, 5.48617E-3
 4.24800E-1, 5.52052E-3
 4.26000E-1, 5.53614E-3
 4.27200E-1, 5.55800E-3
 4.28400E-1, 5.59860E-3
 4.29600E-1, 5.61422E-3
 4.30800E-1, 5.63608E-3
 4.32000E-1, 5.67669E-3
 4.33200E-1, 5.69230E-3
 4.34400E-1, 5.72041E-3
 4.35600E-1, 5.75477E-3
 4.36800E-1, 5.77038E-3
 4.38000E-1, 5.80786E-3
 4.39200E-1, 5.83285E-3
 4.40400E-1, 5.84846E-3
 4.41600E-1, 5.88594E-3
 4.42800E-1, 5.91093E-3
 4.44000E-1, 5.92654E-3
 4.45200E-1, 5.96402E-3
 4.46400E-1, 5.98901E-3
 4.47600E-1, 6.00463E-3
 4.48800E-1, 6.03586E-3
 4.50000E-1, 6.06709E-3
 4.51200E-1, 6.08271E-3
 4.52400E-1, 6.12019E-3
 4.53600E-1, 6.14517E-3
 4.54800E-1, 6.16079E-3
 4.56000E-1, 6.19202E-3
 4.57200E-1, 6.21388E-3
 4.58400E-1, 6.24199E-3
 4.59600E-1, 6.27010E-3
 4.60800E-1, 6.29196E-3
 4.62000E-1, 6.31695E-3
 4.63200E-1, 6.34818E-3
 4.64400E-1, 6.37629E-3
 4.65600E-1, 6.40440E-3
 4.66800E-1, 6.42939E-3
 4.68000E-1, 6.44813E-3
 4.69200E-1, 6.48248E-3
 4.70400E-1, 6.50434E-3
 4.71600E-1, 6.52621E-3
 4.72800E-1, 6.56681E-3
 4.74000E-1, 6.58242E-3
 4.75200E-1, 6.60116E-3
 4.76400E-1, 6.64489E-3
 4.77600E-1, 6.66051E-3
 4.78800E-1, 6.67612E-3
 4.80000E-1, 6.72297E-3
 4.81200E-1, 6.73859E-3
 4.82400E-1, 6.75733E-3
 4.83600E-1, 6.80105E-3
 4.84800E-1, 6.81667E-3
 4.86000E-1, 6.83853E-3
 4.87200E-1, 6.87913E-3
 4.88400E-1, 6.89475E-3
 4.89600E-1, 6.91349E-3
 4.90800E-1, 6.95721E-3
 4.92000E-1, 6.97283E-3
 4.93200E-1, 6.98845E-3
 4.94400E-1, 7.03217E-3
 4.95600E-1, 7.05091E-3
 4.96800E-1, 7.06653E-3
 4.98000E-1, 7.10400E-3
 4.99200E-1, 7.12899E-3
 5.00400E-1, 7.14461E-3
 5.01600E-1, 7.18833E-3
 5.02800E-1, 7.20707E-3
 5.04000E-1, 7.22269E-3
 5.05200E-1, 7.26017E-3
 5.06400E-1, 7.28515E-3
 5.07600E-1, 7.30077E-3
 5.08800E-1, 7.34137E-3
 5.10000E-1, 7.36323E-3
 5.11200E-1, 7.37885E-3
 5.12400E-1, 7.40384E-3
 5.13600E-1, 7.44131E-3
 5.14800E-1, 7.45693E-3
 5.16000E-1, 7.47567E-3
 5.17200E-1, 7.51940E-3
 5.18400E-1, 7.53501E-3
 5.19600E-1, 7.56312E-3
 5.20800E-1, 7.59748E-3
 5.22000E-1, 7.61309E-3
 5.23200E-1, 7.63496E-3
 5.24400E-1, 7.67556E-3
 5.25600E-1, 7.69117E-3
 5.26800E-1, 7.71304E-3
 5.28000E-1, 7.75364E-3
 5.29200E-1, 7.76925E-3
 5.30400E-1, 7.78799E-3
 5.31600E-1, 7.82860E-3
 5.32800E-1, 7.84734E-3
 5.34000E-1, 7.86295E-3
 5.35200E-1, 7.90980E-3
 5.36400E-1, 7.92542E-3
 5.37600E-1, 7.94103E-3
 5.38800E-1, 7.98163E-3
 5.40000E-1, 8.00350E-3
 5.41200E-1, 8.01911E-3
 5.42400E-1, 8.04098E-3
 5.43600E-1, 8.08158E-3
 5.44800E-1, 8.09719E-3
 5.46000E-1, 8.12218E-3
 5.47200E-1, 8.15966E-3
 5.48400E-1, 8.17528E-3
 5.49600E-1, 8.19714E-3
 5.50800E-1, 8.23774E-3
 5.52000E-1, 8.25336E-3
 5.53200E-1, 8.26897E-3
 5.54400E-1, 8.31582E-3
 5.55600E-1, 8.33144E-3
 5.56800E-1, 8.34705E-3
 5.58000E-1, 8.37516E-3
 5.59200E-1, 8.40952E-3
 5.60400E-1, 8.42513E-3
 5.61600E-1, 8.45012E-3
 5.62800E-1, 8.48760E-3
 5.64000E-1, 8.50322E-3
 5.65200E-1, 8.52508E-3
 5.66400E-1, 8.56568E-3
 5.67600E-1, 8.58130E-3
 5.68800E-1, 8.60316E-3
 5.70000E-1, 8.63439E-3
 5.71200E-1, 8.65938E-3
 5.72400E-1, 8.67812E-3
 5.73600E-1, 8.70623E-3
 5.74800E-1, 8.73746E-3
 5.76000E-1, 8.75307E-3
 5.77200E-1, 8.78118E-3
 5.78400E-1, 8.81554E-3
 5.79600E-1, 8.83116E-3
 5.80800E-1, 8.84677E-3
 5.82000E-1, 8.88737E-3
 5.83200E-1, 8.91548E-3
 5.84400E-1, 8.93110E-3
 5.85600E-1, 8.95608E-3
 5.86800E-1, 8.98732E-3
 5.88000E-1, 9.00918E-3
 5.89200E-1, 9.03417E-3
 5.90400E-1, 9.06540E-3
 5.91600E-1, 9.08414E-3
 5.92800E-1, 9.10288E-3
 5.94000E-1, 9.13411E-3
 5.95200E-1, 9.15910E-3
 5.96400E-1, 9.18408E-3
 5.97600E-1, 9.20594E-3
 5.98800E-1, 9.23718E-3
 6.00000E-1, 9.25904E-3
 6.01200E-1, 9.28090E-3
 6.02400E-1, 9.29964E-3
 6.03600E-1, 9.33400E-3
 6.04800E-1, 9.35586E-3
 6.06000E-1, 9.37772E-3
 6.07200E-1, 9.40895E-3
 6.08400E-1, 9.43706E-3
 6.09600E-1, 9.45580E-3
 6.10800E-1, 9.47767E-3
 6.12000E-1, 9.51202E-3
 6.13200E-1, 9.53388E-3
 6.14400E-1, 9.54950E-3
 6.15600E-1, 9.58073E-3
 6.16800E-1, 9.61196E-3
 6.18000E-1, 9.62758E-3
 6.19200E-1, 9.64632E-3
 6.20400E-1, 9.68692E-3
 6.21600E-1, 9.69942E-3
 6.22800E-1, 9.72128E-3
 6.24000E-1, 9.75876E-3
 6.25200E-1, 9.78374E-3
 6.26400E-1, 9.79936E-3
 6.27600E-1, 9.81498E-3
 6.28800E-1, 9.85558E-3
 6.30000E-1, 9.87744E-3
 6.31200E-1, 9.89306E-3
 6.32400E-1, 9.92429E-3
 6.33600E-1, 9.95552E-3
 6.34800E-1, 9.97114E-3
 6.36000E-1, 9.98675E-3
 6.37200E-1, 1.00274E-2
 6.38400E-1, 1.00492E-2
 6.39600E-1, 1.00648E-2
 6.40800E-1, 1.00898E-2
 6.42000E-1, 1.01273E-2
 6.43200E-1, 1.01429E-2
 6.44400E-1, 1.01585E-2
 6.45600E-1, 1.01929E-2
 6.46800E-1, 1.02210E-2
 6.48000E-1, 1.02366E-2
 6.49200E-1, 1.02554E-2
 6.50400E-1, 1.02991E-2
 6.51600E-1, 1.03147E-2
 6.52800E-1, 1.03303E-2
 6.54000E-1, 1.03553E-2
 6.55200E-1, 1.03928E-2
 6.56400E-1, 1.04084E-2
 6.57600E-1, 1.04303E-2
 6.58800E-1, 1.04615E-2
 6.60000E-1, 1.04865E-2
 6.61200E-1, 1.05021E-2
 6.62400E-1, 1.05240E-2
 6.63600E-1, 1.05646E-2
 6.64800E-1, 1.05802E-2
 6.66000E-1, 1.05958E-2
 6.67200E-1, 1.06208E-2
 6.68400E-1, 1.06582E-2
 6.69600E-1, 1.06739E-2
 6.70800E-1, 1.06895E-2
 6.72000E-1, 1.07207E-2
 6.73200E-1, 1.07519E-2
 6.74400E-1, 1.07707E-2
 6.75600E-1, 1.07832E-2
 6.76800E-1, 1.08113E-2
 6.78000E-1, 1.08456E-2
 6.79200E-1, 1.08644E-2
 6.80400E-1, 1.08831E-2
 6.81600E-1, 1.09112E-2
 6.82800E-1, 1.09393E-2
 6.84000E-1, 1.09643E-2
 6.85200E-1, 1.09768E-2
 6.86400E-1, 1.10081E-2
 6.87600E-1, 1.10330E-2
 6.88800E-1, 1.10518E-2
 6.90000E-1, 1.10768E-2
 6.91200E-1, 1.11017E-2
 6.92400E-1, 1.11299E-2
 6.93600E-1, 1.11424E-2
 6.94800E-1, 1.11736E-2
 6.96000E-1, 1.11986E-2
 6.97200E-1, 1.12267E-2
 6.98400E-1, 1.12485E-2
 6.99600E-1, 1.12673E-2
 7.00800E-1, 1.12985E-2
 7.02000E-1, 1.13235E-2
 7.03200E-1, 1.13422E-2
 7.04400E-1, 1.13610E-2
 7.05600E-1, 1.13891E-2
 7.06800E-1, 1.14203E-2
 7.08000E-1, 1.14391E-2
 7.09200E-1, 1.14547E-2
 7.10400E-1, 1.14797E-2
 7.11600E-1, 1.15078E-2
 7.12800E-1, 1.15328E-2
 7.14000E-1, 1.15484E-2
 7.15200E-1, 1.15734E-2
 7.16400E-1, 1.16046E-2
 7.17600E-1, 1.16265E-2
 7.18800E-1, 1.16421E-2
 7.20000E-1, 1.16577E-2
 7.21200E-1, 1.16952E-2
 7.22400E-1, 1.17202E-2
 7.23600E-1, 1.17358E-2
 7.24800E-1, 1.17514E-2
 7.26000E-1, 1.17920E-2
 7.27200E-1, 1.18138E-2
 7.28400E-1, 1.18295E-2
 7.29600E-1, 1.18482E-2
 7.30800E-1, 1.18826E-2
 7.32000E-1, 1.19075E-2
 7.33200E-1, 1.19232E-2
 7.34400E-1, 1.19388E-2
 7.35600E-1, 1.19763E-2
 7.36800E-1, 1.20012E-2
 7.38000E-1, 1.20169E-2
 7.39200E-1, 1.20325E-2
 7.40400E-1, 1.20668E-2
 7.41600E-1, 1.20949E-2
 7.42800E-1, 1.21106E-2
 7.44000E-1, 1.21262E-2
 7.45200E-1, 1.21480E-2
 7.46400E-1, 1.21886E-2
 7.47600E-1, 1.22043E-2
 7.48800E-1, 1.22199E-2
 7.50000E-1, 1.22355E-2
 7.51200E-1, 1.22761E-2
 7.52400E-1, 1.22979E-2
 7.53600E-1, 1.23136E-2
 7.54800E-1, 1.23292E-2
 7.56000E-1, 1.23698E-2
 7.57200E-1, 1.23916E-2
 7.58400E-1, 1.24073E-2
 7.59600E-1, 1.24229E-2
 7.60800E-1, 1.24541E-2
 7.62000E-1, 1.24853E-2
 7.63200E-1, 1.25010E-2
 7.64400E-1, 1.25166E-2
 7.65600E-1, 1.25353E-2
 7.66800E-1, 1.25790E-2
 7.68000E-1, 1.25947E-2
 7.69200E-1, 1.26103E-2
 7.70400E-1, 1.26259E-2
 7.71600E-1, 1.26665E-2
 7.72800E-1, 1.26884E-2
 7.74000E-1, 1.27040E-2
 7.75200E-1, 1.27196E-2
 7.76400E-1, 1.27414E-2
 7.77600E-1, 1.27758E-2
 7.78800E-1, 1.27977E-2
 7.80000E-1, 1.28133E-2
 7.81200E-1, 1.28320E-2
 7.82400E-1, 1.28664E-2
 7.83600E-1, 1.28914E-2
 7.84800E-1, 1.29070E-2
 7.86000E-1, 1.29226E-2
 7.87200E-1, 1.29413E-2
 7.88400E-1, 1.29819E-2
 7.89600E-1, 1.30007E-2
 7.90800E-1, 1.30163E-2
 7.92000E-1, 1.30319E-2
 7.93200E-1, 1.30569E-2
 7.94400E-1, 1.30944E-2
 7.95600E-1, 1.31100E-2
 7.96800E-1, 1.31256E-2
 7.98000E-1, 1.31412E-2
 7.99200E-1, 1.31881E-2
 8.00400E-1, 1.32037E-2
 8.01600E-1, 1.32193E-2
 8.02800E-1, 1.32349E-2
 8.04000E-1, 1.32537E-2
 8.05200E-1, 1.32974E-2
 8.06400E-1, 1.33130E-2
 8.07600E-1, 1.33286E-2
 8.08800E-1, 1.33442E-2
 8.10000E-1, 1.33755E-2
 8.11200E-1, 1.34067E-2
 8.12400E-1, 1.34223E-2
 8.13600E-1, 1.34379E-2
 8.14800E-1, 1.34535E-2
 8.16000E-1, 1.34941E-2
 8.17200E-1, 1.35160E-2
 8.18400E-1, 1.35316E-2
 8.19600E-1, 1.35504E-2
 8.20800E-1, 1.35660E-2
 8.22000E-1, 1.36003E-2
 8.23200E-1, 1.36222E-2
 8.24400E-1, 1.36409E-2
 8.25600E-1, 1.36566E-2
 8.26800E-1, 1.36753E-2
 8.28000E-1, 1.37097E-2
 8.29200E-1, 1.37346E-2
 8.30400E-1, 1.37503E-2
 8.31600E-1, 1.37659E-2
 8.32800E-1, 1.37846E-2
 8.34000E-1, 1.38252E-2
 8.35200E-1, 1.38440E-2
 8.36400E-1, 1.38596E-2
 8.37600E-1, 1.38752E-2
 8.38800E-1, 1.38939E-2
 8.40000E-1, 1.39345E-2
 8.41200E-1, 1.39533E-2
 8.42400E-1, 1.39689E-2
 8.43600E-1, 1.39845E-2
 8.44800E-1, 1.40064E-2
 8.46000E-1, 1.40407E-2
 8.47200E-1, 1.40626E-2
 8.48400E-1, 1.40782E-2
 8.49600E-1, 1.40938E-2
 8.50800E-1, 1.41157E-2
 8.52000E-1, 1.41563E-2
 8.53200E-1, 1.41719E-2
 8.54400E-1, 1.41875E-2
 8.55600E-1, 1.42031E-2
 8.56800E-1, 1.42219E-2
 8.58000E-1, 1.42562E-2
 8.59200E-1, 1.42812E-2
 8.60400E-1, 1.42968E-2
 8.61600E-1, 1.43124E-2
 8.62800E-1, 1.43281E-2
 8.64000E-1, 1.43655E-2
 8.65200E-1, 1.43905E-2
 8.66400E-1, 1.44061E-2
 8.67600E-1, 1.44218E-2
 8.68800E-1, 1.44405E-2
 8.70000E-1, 1.44655E-2
 8.71200E-1, 1.44936E-2
 8.72400E-1, 1.45154E-2
 8.73600E-1, 1.45311E-2
 8.74800E-1, 1.45467E-2
 8.76000E-1, 1.45685E-2
 8.77200E-1, 1.46060E-2
 8.78400E-1, 1.46248E-2
 8.79600E-1, 1.46373E-2
 8.80800E-1, 1.46560E-2
 8.82000E-1, 1.46716E-2
 8.83200E-1, 1.47028E-2
 8.84400E-1, 1.47247E-2
 8.85600E-1, 1.47434E-2
 8.86800E-1, 1.47653E-2
 8.88000E-1, 1.47809E-2
 8.89200E-1, 1.48153E-2
 8.90400E-1, 1.48340E-2
 8.91600E-1, 1.48559E-2
 8.92800E-1, 1.48715E-2
 8.94000E-1, 1.48902E-2
 8.95200E-1, 1.49215E-2
 8.96400E-1, 1.49371E-2
 8.97600E-1, 1.49558E-2
 8.98800E-1, 1.49746E-2
 9.00000E-1, 1.49933E-2
 9.01200E-1, 1.50152E-2
 9.02400E-1, 1.50464E-2
 9.03600E-1, 1.50651E-2
 9.04800E-1, 1.50808E-2
 9.06000E-1, 1.50964E-2
 9.07200E-1, 1.51214E-2
 9.08400E-1, 1.51495E-2
 9.09600E-1, 1.51713E-2
 9.10800E-1, 1.51901E-2
 9.12000E-1, 1.52026E-2
 9.13200E-1, 1.52213E-2
 9.14400E-1, 1.52494E-2
 9.15600E-1, 1.52806E-2
 9.16800E-1, 1.52963E-2
 9.18000E-1, 1.53119E-2
 9.19200E-1, 1.53275E-2
 9.20400E-1, 1.53462E-2
 9.21600E-1, 1.53743E-2
 9.22800E-1, 1.54056E-2
 9.24000E-1, 1.54212E-2
 9.25200E-1, 1.54368E-2
 9.26400E-1, 1.54524E-2
 9.27600E-1, 1.54743E-2
