Sweep (V)@Temporary,Measure (A)@Temporary
 4.80000E-2, 5.48577E-5
 4.85000E-2, 5.48577E-5
 4.90000E-2, 5.48577E-5
 4.95000E-2, 5.48577E-5
 5.00000E-2, 5.48577E-5
 5.05000E-2, 5.79809E-5
 5.10000E-2, 5.48577E-5
 5.15000E-2, 5.48577E-5
 5.20000E-2, 5.48577E-5
 5.25000E-2, 5.48577E-5
 5.30000E-2, 5.48577E-5
 5.35000E-2, 5.48577E-5
 5.40000E-2, 5.48577E-5
 5.45000E-2, 6.42274E-5
 5.50000E-2, 5.79809E-5
 5.55000E-2, 6.42274E-5
 5.60000E-2, 6.11041E-5
 5.65000E-2, 5.79809E-5
 5.70000E-2, 6.11041E-5
 5.75000E-2, 6.11041E-5
 5.80000E-2, 6.42274E-5
 5.85000E-2, 6.73506E-5
 5.90000E-2, 7.04739E-5
 5.95000E-2, 6.73506E-5
 6.00000E-2, 7.04739E-5
 6.05000E-2, 6.73506E-5
 6.10000E-2, 7.04739E-5
 6.15000E-2, 6.73506E-5
 6.20000E-2, 7.04739E-5
 6.25000E-2, 7.04739E-5
 6.30000E-2, 7.04739E-5
 6.35000E-2, 7.04739E-5
 6.40000E-2, 7.04739E-5
 6.45000E-2, 7.04739E-5
 6.50000E-2, 7.04739E-5
 6.55000E-2, 7.04739E-5
 6.60000E-2, 7.04739E-5
 6.65000E-2, 7.04739E-5
 6.70000E-2, 7.04739E-5
 6.75000E-2, 7.04739E-5
 6.80000E-2, 7.04739E-5
 6.85000E-2, 7.04739E-5
 6.90000E-2, 7.04739E-5
 6.95000E-2, 7.04739E-5
 7.00000E-2, 7.04739E-5
 7.05000E-2, 7.04739E-5
 7.10000E-2, 7.35971E-5
 7.15000E-2, 7.35971E-5
 7.20000E-2, 7.35971E-5
 7.25000E-2, 7.98436E-5
 7.30000E-2, 8.60900E-5
 7.35000E-2, 8.29668E-5
 7.40000E-2, 8.92133E-5
 7.45000E-2, 9.23365E-5
 7.50000E-2, 9.23365E-5
 7.55000E-2, 9.85830E-5
 7.60000E-2, 1.01706E-4
 7.65000E-2, 1.01706E-4
 7.70000E-2, 1.01706E-4
 7.75000E-2, 1.01706E-4
 7.80000E-2, 1.01706E-4
 7.85000E-2, 1.01706E-4
 7.90000E-2, 1.01706E-4
 7.95000E-2, 1.01706E-4
 8.00000E-2, 1.01706E-4
 8.05000E-2, 1.01706E-4
 8.10000E-2, 1.01706E-4
 8.15000E-2, 1.01706E-4
 8.20000E-2, 1.01706E-4
 8.25000E-2, 1.01706E-4
 8.30000E-2, 1.01706E-4
 8.35000E-2, 1.01706E-4
 8.40000E-2, 1.01706E-4
 8.45000E-2, 1.11076E-4
 8.50000E-2, 1.11076E-4
 8.55000E-2, 1.14199E-4
 8.60000E-2, 1.14199E-4
 8.65000E-2, 1.17322E-4
 8.70000E-2, 1.17322E-4
 8.75000E-2, 1.17322E-4
 8.80000E-2, 1.17322E-4
 8.85000E-2, 1.17322E-4
 8.90000E-2, 1.17322E-4
 8.95000E-2, 1.17322E-4
 9.00000E-2, 1.17322E-4
 9.05000E-2, 1.17322E-4
 9.10000E-2, 1.17322E-4
 9.15000E-2, 1.17322E-4
 9.20000E-2, 1.17322E-4
 9.25000E-2, 1.17322E-4
 9.30000E-2, 1.17322E-4
 9.35000E-2, 1.20446E-4
 9.40000E-2, 1.17322E-4
 9.45000E-2, 1.20446E-4
 9.50000E-2, 1.23569E-4
 9.55000E-2, 1.29815E-4
 9.60000E-2, 1.29815E-4
 9.65000E-2, 1.32939E-4
 9.70000E-2, 1.32939E-4
 9.75000E-2, 1.32939E-4
 9.80000E-2, 1.32939E-4
 9.85000E-2, 1.32939E-4
 9.90000E-2, 1.36062E-4
 9.95000E-2, 1.32939E-4
 1.00000E-1, 1.42308E-4
 1.00500E-1, 1.51678E-4
 1.01000E-1, 1.42308E-4
 1.01500E-1, 1.54801E-4
 1.02000E-1, 1.61048E-4
 1.02500E-1, 1.64171E-4
 1.03000E-1, 1.64171E-4
 1.03500E-1, 1.64171E-4
 1.04000E-1, 1.64171E-4
 1.04500E-1, 1.64171E-4
 1.05000E-1, 1.64171E-4
 1.05500E-1, 1.64171E-4
 1.06000E-1, 1.64171E-4
 1.06500E-1, 1.67294E-4
 1.07000E-1, 1.73541E-4
 1.07500E-1, 1.76664E-4
 1.08000E-1, 1.76664E-4
 1.08500E-1, 1.79787E-4
 1.09000E-1, 1.79787E-4
 1.09500E-1, 1.79787E-4
 1.10000E-1, 1.79787E-4
 1.10500E-1, 1.79787E-4
 1.11000E-1, 1.79787E-4
 1.11500E-1, 1.79787E-4
 1.12000E-1, 1.79787E-4
 1.12500E-1, 1.89157E-4
 1.13000E-1, 1.89157E-4
 1.13500E-1, 1.92280E-4
 1.14000E-1, 1.95403E-4
 1.14500E-1, 1.95403E-4
 1.15000E-1, 1.95403E-4
 1.15500E-1, 1.98527E-4
 1.16000E-1, 2.04773E-4
 1.16500E-1, 2.14143E-4
 1.17000E-1, 2.17266E-4
 1.17500E-1, 2.14143E-4
 1.18000E-1, 2.26636E-4
 1.18500E-1, 2.26636E-4
 1.19000E-1, 2.26636E-4
 1.19500E-1, 2.26636E-4
 1.20000E-1, 2.26636E-4
 1.20500E-1, 2.29759E-4
 1.21000E-1, 2.36005E-4
 1.21500E-1, 2.39129E-4
 1.22000E-1, 2.42252E-4
 1.22500E-1, 2.42252E-4
 1.23000E-1, 2.42252E-4
 1.23500E-1, 2.42252E-4
 1.24000E-1, 2.42252E-4
 1.24500E-1, 2.42252E-4
 1.25000E-1, 2.45375E-4
 1.25500E-1, 2.51622E-4
 1.26000E-1, 2.57868E-4
 1.26500E-1, 2.57868E-4
 1.27000E-1, 2.57868E-4
 1.27500E-1, 2.67238E-4
 1.28000E-1, 2.73484E-4
 1.28500E-1, 2.79731E-4
 1.29000E-1, 2.85977E-4
 1.29500E-1, 2.89100E-4
 1.30000E-1, 2.89100E-4
 1.30500E-1, 2.89100E-4
 1.31000E-1, 2.89100E-4
 1.31500E-1, 2.95347E-4
 1.32000E-1, 2.95347E-4
 1.32500E-1, 3.04717E-4
 1.33000E-1, 3.04717E-4
 1.33500E-1, 3.04717E-4
 1.34000E-1, 3.04717E-4
 1.34500E-1, 3.04717E-4
 1.35000E-1, 3.14086E-4
 1.35500E-1, 3.20333E-4
 1.36000E-1, 3.20333E-4
 1.36500E-1, 3.20333E-4
 1.37000E-1, 3.32826E-4
 1.37500E-1, 3.39072E-4
 1.38000E-1, 3.48442E-4
 1.38500E-1, 3.51565E-4
 1.39000E-1, 3.51565E-4
 1.39500E-1, 3.51565E-4
 1.40000E-1, 3.51565E-4
 1.40500E-1, 3.54688E-4
 1.41000E-1, 3.57812E-4
 1.41500E-1, 3.64058E-4
 1.42000E-1, 3.67181E-4
 1.42500E-1, 3.67181E-4
 1.43000E-1, 3.70305E-4
 1.43500E-1, 3.73428E-4
 1.44000E-1, 3.79674E-4
 1.44500E-1, 3.82798E-4
 1.45000E-1, 3.92167E-4
 1.45500E-1, 3.98414E-4
 1.46000E-1, 4.07784E-4
 1.46500E-1, 4.14030E-4
 1.47000E-1, 4.14030E-4
 1.47500E-1, 4.14030E-4
 1.48000E-1, 4.14030E-4
 1.48500E-1, 4.20276E-4
 1.49000E-1, 4.23400E-4
 1.49500E-1, 4.29646E-4
 1.50000E-1, 4.29646E-4
 1.50500E-1, 4.29646E-4
 1.51000E-1, 4.32769E-4
 1.51500E-1, 4.45262E-4
 1.52000E-1, 4.48386E-4
 1.52500E-1, 4.60879E-4
 1.53000E-1, 4.67125E-4
 1.53500E-1, 4.73372E-4
 1.54000E-1, 4.76495E-4
 1.54500E-1, 4.76495E-4
 1.55000E-1, 4.79618E-4
 1.55500E-1, 4.76495E-4
 1.56000E-1, 4.92111E-4
 1.56500E-1, 4.92111E-4
 1.57000E-1, 4.92111E-4
 1.57500E-1, 4.92111E-4
 1.58000E-1, 5.07727E-4
 1.58500E-1, 5.07727E-4
 1.59000E-1, 5.20220E-4
 1.59500E-1, 5.23343E-4
 1.60000E-1, 5.38959E-4
 1.60500E-1, 5.38959E-4
 1.61000E-1, 5.38959E-4
 1.61500E-1, 5.38959E-4
 1.62000E-1, 5.45206E-4
 1.62500E-1, 5.54576E-4
 1.63000E-1, 5.54576E-4
 1.63500E-1, 5.57699E-4
 1.64000E-1, 5.67069E-4
 1.64500E-1, 5.73315E-4
 1.65000E-1, 5.85808E-4
 1.65500E-1, 5.88931E-4
 1.66000E-1, 5.95178E-4
 1.66500E-1, 6.01424E-4
 1.67000E-1, 6.01424E-4
 1.67500E-1, 6.01424E-4
 1.68000E-1, 6.13917E-4
 1.68500E-1, 6.17040E-4
 1.69000E-1, 6.17040E-4
 1.69500E-1, 6.17040E-4
 1.70000E-1, 6.32657E-4
 1.70500E-1, 6.45150E-4
 1.71000E-1, 6.48273E-4
 1.71500E-1, 6.63889E-4
 1.72000E-1, 6.63889E-4
 1.72500E-1, 6.63889E-4
 1.73000E-1, 6.63889E-4
 1.73500E-1, 6.79505E-4
 1.74000E-1, 6.79505E-4
 1.74500E-1, 6.79505E-4
 1.75000E-1, 6.85752E-4
 1.75500E-1, 7.01368E-4
 1.76000E-1, 7.10738E-4
 1.76500E-1, 7.13861E-4
 1.77000E-1, 7.26354E-4
 1.77500E-1, 7.26354E-4
 1.78000E-1, 7.26354E-4
 1.78500E-1, 7.29477E-4
 1.79000E-1, 7.41970E-4
 1.79500E-1, 7.41970E-4
 1.80000E-1, 7.45093E-4
 1.80500E-1, 7.60709E-4
 1.81000E-1, 7.73202E-4
 1.81500E-1, 7.73202E-4
 1.82000E-1, 7.88818E-4
 1.82500E-1, 7.88818E-4
 1.83000E-1, 7.88818E-4
 1.83500E-1, 7.98188E-4
 1.84000E-1, 8.04435E-4
 1.84500E-1, 8.04435E-4
 1.85000E-1, 8.13804E-4
 1.85500E-1, 8.32544E-4
 1.86000E-1, 8.35667E-4
 1.86500E-1, 8.41914E-4
 1.87000E-1, 8.51283E-4
 1.87500E-1, 8.51283E-4
 1.88000E-1, 8.51283E-4
 1.88500E-1, 8.63776E-4
 1.89000E-1, 8.66899E-4
 1.89500E-1, 8.73146E-4
 1.90000E-1, 8.85639E-4
 1.90500E-1, 8.98132E-4
 1.91000E-1, 9.04378E-4
 1.91500E-1, 9.13748E-4
 1.92000E-1, 9.13748E-4
 1.92500E-1, 9.16871E-4
 1.93000E-1, 9.23118E-4
 1.93500E-1, 9.29364E-4
 1.94000E-1, 9.32487E-4
 1.94500E-1, 9.48104E-4
 1.95000E-1, 9.60597E-4
 1.95500E-1, 9.63720E-4
 1.96000E-1, 9.76213E-4
 1.96500E-1, 9.76213E-4
 1.97000E-1, 9.79336E-4
 1.97500E-1, 9.91829E-4
 1.98000E-1, 9.91829E-4
 1.98500E-1, 1.00432E-3
 1.99000E-1, 1.01057E-3
 1.99500E-1, 1.02306E-3
 2.00000E-1, 1.03868E-3
 2.00500E-1, 1.03868E-3
 2.01000E-1, 1.03868E-3
 2.01500E-1, 1.05117E-3
 2.02000E-1, 1.05429E-3
 2.02500E-1, 1.05429E-3
 2.03000E-1, 1.06991E-3
 2.03500E-1, 1.08240E-3
 2.04000E-1, 1.08865E-3
 2.04500E-1, 1.10114E-3
 2.05000E-1, 1.10114E-3
 2.05500E-1, 1.11676E-3
 2.06000E-1, 1.11676E-3
 2.06500E-1, 1.11676E-3
 2.07000E-1, 1.12925E-3
 2.07500E-1, 1.13862E-3
 2.08000E-1, 1.15111E-3
 2.08500E-1, 1.16048E-3
 2.09000E-1, 1.16361E-3
 2.09500E-1, 1.16361E-3
 2.10000E-1, 1.17922E-3
 2.10500E-1, 1.17922E-3
 2.11000E-1, 1.19172E-3
 2.11500E-1, 1.19796E-3
 2.12000E-1, 1.21358E-3
 2.12500E-1, 1.22607E-3
 2.13000E-1, 1.22607E-3
 2.13500E-1, 1.23232E-3
 2.14000E-1, 1.24169E-3
 2.14500E-1, 1.24169E-3
 2.15000E-1, 1.25418E-3
 2.15500E-1, 1.25730E-3
 2.16000E-1, 1.27917E-3
 2.16500E-1, 1.28854E-3
 2.17000E-1, 1.28854E-3
 2.17500E-1, 1.29791E-3
 2.18000E-1, 1.30415E-3
 2.18500E-1, 1.30415E-3
 2.19000E-1, 1.31977E-3
 2.19500E-1, 1.33226E-3
 2.20000E-1, 1.35100E-3
 2.20500E-1, 1.35100E-3
 2.21000E-1, 1.35412E-3
 2.21500E-1, 1.36662E-3
 2.22000E-1, 1.36662E-3
 2.22500E-1, 1.38223E-3
 2.23000E-1, 1.38223E-3
 2.23500E-1, 1.40097E-3
 2.24000E-1, 1.41347E-3
 2.24500E-1, 1.41347E-3
 2.25000E-1, 1.42596E-3
 2.25500E-1, 1.42908E-3
 2.26000E-1, 1.42908E-3
 2.26500E-1, 1.44470E-3
 2.27000E-1, 1.45719E-3
 2.27500E-1, 1.47593E-3
 2.28000E-1, 1.47593E-3
 2.28500E-1, 1.48842E-3
 2.29000E-1, 1.49155E-3
 2.29500E-1, 1.49155E-3
 2.30000E-1, 1.50716E-3
 2.30500E-1, 1.50716E-3
 2.31000E-1, 1.53215E-3
 2.31500E-1, 1.53840E-3
 2.32000E-1, 1.54152E-3
 2.32500E-1, 1.55401E-3
 2.33000E-1, 1.55401E-3
 2.33500E-1, 1.56963E-3
 2.34000E-1, 1.56963E-3
 2.34500E-1, 1.59461E-3
 2.35000E-1, 1.60086E-3
 2.35500E-1, 1.60711E-3
 2.36000E-1, 1.61648E-3
 2.36500E-1, 1.61648E-3
 2.37000E-1, 1.63209E-3
 2.37500E-1, 1.63209E-3
 2.38000E-1, 1.63522E-3
 2.38500E-1, 1.66333E-3
 2.39000E-1, 1.66333E-3
 2.39500E-1, 1.67894E-3
 2.40000E-1, 1.68206E-3
 2.40500E-1, 1.69456E-3
 2.41000E-1, 1.69456E-3
 2.41500E-1, 1.70705E-3
 2.42000E-1, 1.72579E-3
 2.42500E-1, 1.72579E-3
 2.43000E-1, 1.74141E-3
 2.43500E-1, 1.74141E-3
 2.44000E-1, 1.75702E-3
 2.44500E-1, 1.75702E-3
 2.45000E-1, 1.77264E-3
 2.45500E-1, 1.78825E-3
 2.46000E-1, 1.80387E-3
 2.46500E-1, 1.80387E-3
 2.47000E-1, 1.80387E-3
 2.47500E-1, 1.81949E-3
 2.48000E-1, 1.81949E-3
 2.48500E-1, 1.83823E-3
 2.49000E-1, 1.84760E-3
 2.49500E-1, 1.86634E-3
 2.50000E-1, 1.86634E-3
 2.50500E-1, 1.87571E-3
 2.51000E-1, 1.88195E-3
 2.51500E-1, 1.88195E-3
 2.52000E-1, 1.89757E-3
 2.52500E-1, 1.91631E-3
 2.53000E-1, 1.92880E-3
 2.53500E-1, 1.92880E-3
 2.54000E-1, 1.94129E-3
 2.54500E-1, 1.94442E-3
 2.55000E-1, 1.95066E-3
 2.55500E-1, 1.96003E-3
 2.56000E-1, 1.98502E-3
 2.56500E-1, 1.99126E-3
 2.57000E-1, 1.99126E-3
 2.57500E-1, 2.00688E-3
 2.58000E-1, 2.00688E-3
 2.58500E-1, 2.02250E-3
 2.59000E-1, 2.02250E-3
 2.59500E-1, 2.05373E-3
 2.60000E-1, 2.05373E-3
 2.60500E-1, 2.06935E-3
 2.61000E-1, 2.06935E-3
 2.61500E-1, 2.07559E-3
 2.62000E-1, 2.08496E-3
 2.62500E-1, 2.09121E-3
 2.63000E-1, 2.11619E-3
 2.63500E-1, 2.11619E-3
 2.64000E-1, 2.13181E-3
 2.64500E-1, 2.13493E-3
 2.65000E-1, 2.14743E-3
 2.65500E-1, 2.14743E-3
 2.66000E-1, 2.16617E-3
 2.66500E-1, 2.18178E-3
 2.67000E-1, 2.19428E-3
 2.67500E-1, 2.19428E-3
 2.68000E-1, 2.20365E-3
 2.68500E-1, 2.20989E-3
 2.69000E-1, 2.21614E-3
 2.69500E-1, 2.23800E-3
 2.70000E-1, 2.25049E-3
 2.70500E-1, 2.25674E-3
 2.71000E-1, 2.26923E-3
 2.71500E-1, 2.27236E-3
 2.72000E-1, 2.27548E-3
 2.72500E-1, 2.28797E-3
 2.73000E-1, 2.30359E-3
 2.73500E-1, 2.31920E-3
 2.74000E-1, 2.31920E-3
 2.74500E-1, 2.33482E-3
 2.75000E-1, 2.33482E-3
 2.75500E-1, 2.35044E-3
 2.76000E-1, 2.35356E-3
 2.76500E-1, 2.38167E-3
 2.77000E-1, 2.38167E-3
 2.77500E-1, 2.39729E-3
 2.78000E-1, 2.39729E-3
 2.78500E-1, 2.40666E-3
 2.79000E-1, 2.41290E-3
 2.79500E-1, 2.43164E-3
 2.80000E-1, 2.44413E-3
 2.80500E-1, 2.45663E-3
 2.81000E-1, 2.45975E-3
 2.81500E-1, 2.46912E-3
 2.82000E-1, 2.47537E-3
 2.82500E-1, 2.48161E-3
 2.83000E-1, 2.50660E-3
 2.83500E-1, 2.51597E-3
 2.84000E-1, 2.52222E-3
 2.84500E-1, 2.52846E-3
 2.85000E-1, 2.53783E-3
 2.85500E-1, 2.54408E-3
 2.86000E-1, 2.55657E-3
 2.86500E-1, 2.57219E-3
 2.87000E-1, 2.58468E-3
 2.87500E-1, 2.58780E-3
 2.88000E-1, 2.60030E-3
 2.88500E-1, 2.60654E-3
 2.89000E-1, 2.61591E-3
 2.89500E-1, 2.62528E-3
 2.90000E-1, 2.64714E-3
 2.90500E-1, 2.65027E-3
 2.91000E-1, 2.66276E-3
 2.91500E-1, 2.66276E-3
 2.92000E-1, 2.67838E-3
 2.92500E-1, 2.67838E-3
 2.93000E-1, 2.70961E-3
 2.93500E-1, 2.70961E-3
 2.94000E-1, 2.72523E-3
 2.94500E-1, 2.72523E-3
 2.95000E-1, 2.74084E-3
 2.95500E-1, 2.74084E-3
 2.96000E-1, 2.76583E-3
 2.96500E-1, 2.77207E-3
 2.97000E-1, 2.78769E-3
 2.97500E-1, 2.78769E-3
 2.98000E-1, 2.80331E-3
 2.98500E-1, 2.80331E-3
 2.99000E-1, 2.81892E-3
 2.99500E-1, 2.83766E-3
 3.00000E-1, 2.85016E-3
 3.00500E-1, 2.85328E-3
 3.01000E-1, 2.86577E-3
 3.01500E-1, 2.86577E-3
 3.02000E-1, 2.88139E-3
 3.02500E-1, 2.89076E-3
 3.03000E-1, 2.91262E-3
 3.03500E-1, 2.91574E-3
 3.04000E-1, 2.92824E-3
 3.04500E-1, 2.92824E-3
 3.05000E-1, 2.94385E-3
 3.05500E-1, 2.94385E-3
 3.06000E-1, 2.97196E-3
 3.06500E-1, 2.98133E-3
 3.07000E-1, 2.99070E-3
 3.07500E-1, 2.99070E-3
 3.08000E-1, 3.00632E-3
 3.08500E-1, 3.00944E-3
 3.09000E-1, 3.02506E-3
 3.09500E-1, 3.04067E-3
 3.10000E-1, 3.05317E-3
 3.10500E-1, 3.05629E-3
 3.11000E-1, 3.06878E-3
 3.11500E-1, 3.06878E-3
 3.12000E-1, 3.08440E-3
 3.12500E-1, 3.10626E-3
 3.13000E-1, 3.11563E-3
 3.13500E-1, 3.12188E-3
 3.14000E-1, 3.13125E-3
 3.14500E-1, 3.13437E-3
 3.15000E-1, 3.14686E-3
 3.15500E-1, 3.15936E-3
 3.16000E-1, 3.17810E-3
 3.16500E-1, 3.18746E-3
 3.17000E-1, 3.19371E-3
 3.17500E-1, 3.19996E-3
 3.18000E-1, 3.20933E-3
 3.18500E-1, 3.21557E-3
 3.19000E-1, 3.23744E-3
 3.19500E-1, 3.25618E-3
 3.20000E-1, 3.25618E-3
 3.20500E-1, 3.27179E-3
 3.21000E-1, 3.27179E-3
 3.21500E-1, 3.28429E-3
 3.22000E-1, 3.29053E-3
 3.22500E-1, 3.31552E-3
 3.23000E-1, 3.31864E-3
 3.23500E-1, 3.33426E-3
 3.24000E-1, 3.33426E-3
 3.24500E-1, 3.34987E-3
 3.25000E-1, 3.34987E-3
 3.25500E-1, 3.38111E-3
 3.26000E-1, 3.38111E-3
 3.26500E-1, 3.39672E-3
 3.27000E-1, 3.39985E-3
 3.27500E-1, 3.41234E-3
 3.28000E-1, 3.41546E-3
 3.28500E-1, 3.42795E-3
 3.29000E-1, 3.44982E-3
 3.29500E-1, 3.45919E-3
 3.30000E-1, 3.46856E-3
 3.30500E-1, 3.47480E-3
 3.31000E-1, 3.48417E-3
 3.31500E-1, 3.49042E-3
 3.32000E-1, 3.51853E-3
 3.32500E-1, 3.52165E-3
 3.33000E-1, 3.53727E-3
 3.33500E-1, 3.53727E-3
 3.34000E-1, 3.55288E-3
 3.34500E-1, 3.55288E-3
 3.35000E-1, 3.57162E-3
 3.35500E-1, 3.58412E-3
 3.36000E-1, 3.59973E-3
 3.36500E-1, 3.60598E-3
 3.37000E-1, 3.61535E-3
 3.37500E-1, 3.61535E-3
 3.38000E-1, 3.63096E-3
 3.38500E-1, 3.65283E-3
 3.39000E-1, 3.66220E-3
 3.39500E-1, 3.67157E-3
 3.40000E-1, 3.67781E-3
 3.40500E-1, 3.68094E-3
 3.41000E-1, 3.69343E-3
 3.41500E-1, 3.70905E-3
 3.42000E-1, 3.72466E-3
 3.42500E-1, 3.73715E-3
 3.43000E-1, 3.74028E-3
 3.43500E-1, 3.74965E-3
 3.44000E-1, 3.75589E-3
 3.44500E-1, 3.77151E-3
 3.45000E-1, 3.78713E-3
 3.45500E-1, 3.80274E-3
 3.46000E-1, 3.80587E-3
 3.46500E-1, 3.81836E-3
 3.47000E-1, 3.82148E-3
 3.47500E-1, 3.83398E-3
 3.48000E-1, 3.84647E-3
 3.48500E-1, 3.86521E-3
 3.49000E-1, 3.87458E-3
 3.49500E-1, 3.88082E-3
 3.50000E-1, 3.88395E-3
 3.50500E-1, 3.89644E-3
 3.51000E-1, 3.91206E-3
 3.51500E-1, 3.92767E-3
 3.52000E-1, 3.94017E-3
 3.52500E-1, 3.94329E-3
 3.53000E-1, 3.95890E-3
 3.53500E-1, 3.95890E-3
 3.54000E-1, 3.97452E-3
 3.54500E-1, 3.99014E-3
 3.55000E-1, 4.00575E-3
 3.55500E-1, 4.01200E-3
 3.56000E-1, 4.02137E-3
 3.56500E-1, 4.03074E-3
 3.57000E-1, 4.03699E-3
 3.57500E-1, 4.04948E-3
 3.58000E-1, 4.06822E-3
 3.58500E-1, 4.08383E-3
 3.59000E-1, 4.08383E-3
 3.59500E-1, 4.09320E-3
 3.60000E-1, 4.09945E-3
 3.60500E-1, 4.11507E-3
 3.61000E-1, 4.13068E-3
 3.61500E-1, 4.14630E-3
 3.62000E-1, 4.14942E-3
 3.62500E-1, 4.16192E-3
 3.63000E-1, 4.16504E-3
 3.63500E-1, 4.17753E-3
 3.64000E-1, 4.18065E-3
 3.64500E-1, 4.20876E-3
 3.65000E-1, 4.21501E-3
 3.65500E-1, 4.22438E-3
 3.66000E-1, 4.23687E-3
 3.66500E-1, 4.24000E-3
 3.67000E-1, 4.25249E-3
 3.67500E-1, 4.26498E-3
 3.68000E-1, 4.28684E-3
 3.68500E-1, 4.29621E-3
 3.69000E-1, 4.30246E-3
 3.69500E-1, 4.30246E-3
 3.70000E-1, 4.31808E-3
 3.70500E-1, 4.32432E-3
 3.71000E-1, 4.34931E-3
 3.71500E-1, 4.36493E-3
 3.72000E-1, 4.36493E-3
 3.72500E-1, 4.37430E-3
 3.73000E-1, 4.38054E-3
 3.73500E-1, 4.39616E-3
 3.74000E-1, 4.40240E-3
 3.74500E-1, 4.42739E-3
 3.75000E-1, 4.43364E-3
 3.75500E-1, 4.44301E-3
 3.76000E-1, 4.44301E-3
 3.76500E-1, 4.45862E-3
 3.77000E-1, 4.46175E-3
 3.77500E-1, 4.48986E-3
 3.78000E-1, 4.50235E-3
 3.78500E-1, 4.50547E-3
 3.79000E-1, 4.51796E-3
 3.79500E-1, 4.52109E-3
 3.80000E-1, 4.53358E-3
 3.80500E-1, 4.53670E-3
 3.81000E-1, 4.56794E-3
 3.81500E-1, 4.57731E-3
 3.82000E-1, 4.58355E-3
 3.82500E-1, 4.58668E-3
 3.83000E-1, 4.59917E-3
 3.83500E-1, 4.61166E-3
 3.84000E-1, 4.62728E-3
 3.84500E-1, 4.64289E-3
 3.85000E-1, 4.64602E-3
 3.85500E-1, 4.66163E-3
 3.86000E-1, 4.66163E-3
 3.86500E-1, 4.67725E-3
