Sweep (V)@Temporary,Measure (A)@Temporary
 5.69000E+0, 6.32657E-4
 5.70000E+0, 6.32657E-4
 5.71000E+0, 6.38903E-4
 5.72000E+0, 6.45150E-4
 5.73000E+0, 6.45150E-4
 5.74000E+0, 6.48273E-4
 5.75000E+0, 6.48273E-4
 5.76000E+0, 6.51396E-4
 5.77000E+0, 6.54519E-4
 5.78000E+0, 6.60766E-4
 5.79000E+0, 6.67012E-4
 5.80000E+0, 6.73259E-4
 5.81000E+0, 6.79505E-4
 5.82000E+0, 6.88875E-4
 5.83000E+0, 6.91998E-4
 5.84000E+0, 6.95121E-4
 5.85000E+0, 6.95121E-4
 5.86000E+0, 6.98245E-4
 5.87000E+0, 7.07614E-4
 5.88000E+0, 7.07614E-4
 5.89000E+0, 7.10738E-4
 5.90000E+0, 7.10738E-4
 5.91000E+0, 7.13861E-4
 5.92000E+0, 7.23231E-4
 5.93000E+0, 7.29477E-4
 5.94000E+0, 7.35723E-4
 5.95000E+0, 7.41970E-4
 5.96000E+0, 7.51340E-4
 5.97000E+0, 7.57586E-4
 5.98000E+0, 7.57586E-4
 5.99000E+0, 7.57586E-4
 6.00000E+0, 7.63833E-4
 6.01000E+0, 7.66956E-4
 6.02000E+0, 7.70079E-4
 6.03000E+0, 7.73202E-4
 6.04000E+0, 7.76326E-4
 6.05000E+0, 7.82572E-4
 6.06000E+0, 7.85695E-4
 6.07000E+0, 8.01311E-4
 6.08000E+0, 8.01311E-4
 6.09000E+0, 8.04435E-4
 6.10000E+0, 8.16928E-4
 6.11000E+0, 8.16928E-4
 6.12000E+0, 8.20051E-4
 6.13000E+0, 8.26297E-4
 6.14000E+0, 8.29421E-4
 6.15000E+0, 8.32544E-4
 6.16000E+0, 8.35667E-4
 6.17000E+0, 8.35667E-4
 6.18000E+0, 8.45037E-4
 6.19000E+0, 8.48160E-4
 6.20000E+0, 8.63776E-4
 6.21000E+0, 8.63776E-4
 6.22000E+0, 8.79392E-4
 6.23000E+0, 8.79392E-4
 6.24000E+0, 8.82516E-4
 6.25000E+0, 8.85639E-4
 6.26000E+0, 8.91885E-4
 6.27000E+0, 8.98132E-4
 6.28000E+0, 8.98132E-4
 6.29000E+0, 9.01255E-4
 6.30000E+0, 9.04378E-4
 6.31000E+0, 9.13748E-4
 6.32000E+0, 9.26241E-4
 6.33000E+0, 9.38734E-4
 6.34000E+0, 9.41857E-4
 6.35000E+0, 9.41857E-4
 6.36000E+0, 9.48104E-4
 6.37000E+0, 9.54350E-4
 6.38000E+0, 9.60597E-4
 6.39000E+0, 9.60597E-4
 6.40000E+0, 9.60597E-4
 6.41000E+0, 9.73090E-4
 6.42000E+0, 9.73090E-4
 6.43000E+0, 9.91829E-4
 6.44000E+0, 1.00432E-3
 6.45000E+0, 1.00432E-3
 6.46000E+0, 1.01057E-3
 6.47000E+0, 1.01057E-3
 6.48000E+0, 1.01994E-3
 6.49000E+0, 1.01994E-3
 6.50000E+0, 1.02306E-3
 6.51000E+0, 1.03243E-3
 6.52000E+0, 1.04180E-3
 6.53000E+0, 1.04805E-3
 6.54000E+0, 1.06366E-3
 6.55000E+0, 1.06679E-3
 6.56000E+0, 1.06991E-3
 6.57000E+0, 1.07303E-3
 6.58000E+0, 1.08240E-3
 6.59000E+0, 1.08553E-3
 6.60000E+0, 1.09177E-3
 6.61000E+0, 1.09490E-3
 6.62000E+0, 1.10427E-3
 6.63000E+0, 1.11676E-3
 6.64000E+0, 1.12300E-3
 6.65000E+0, 1.13237E-3
 6.66000E+0, 1.13237E-3
 6.67000E+0, 1.13862E-3
 6.68000E+0, 1.14487E-3
 6.69000E+0, 1.14799E-3
 6.70000E+0, 1.15736E-3
 6.71000E+0, 1.16361E-3
 6.72000E+0, 1.17298E-3
 6.73000E+0, 1.18859E-3
 6.74000E+0, 1.19172E-3
 6.75000E+0, 1.19796E-3
 6.76000E+0, 1.20733E-3
 6.77000E+0, 1.20733E-3
 6.78000E+0, 1.21046E-3
 6.79000E+0, 1.21983E-3
 6.80000E+0, 1.22295E-3
 6.81000E+0, 1.23856E-3
 6.82000E+0, 1.24793E-3
 6.83000E+0, 1.25418E-3
 6.84000E+0, 1.26043E-3
 6.85000E+0, 1.26667E-3
 6.86000E+0, 1.27292E-3
 6.87000E+0, 1.27604E-3
 6.88000E+0, 1.28541E-3
 6.89000E+0, 1.28854E-3
 6.90000E+0, 1.30728E-3
 6.91000E+0, 1.31665E-3
 6.92000E+0, 1.32602E-3
 6.93000E+0, 1.33226E-3
 6.94000E+0, 1.33226E-3
 6.95000E+0, 1.33851E-3
 6.96000E+0, 1.34788E-3
 6.97000E+0, 1.35412E-3
 6.98000E+0, 1.36662E-3
 6.99000E+0, 1.37599E-3
 7.00000E+0, 1.38536E-3
 7.01000E+0, 1.39473E-3
 7.02000E+0, 1.39785E-3
 7.03000E+0, 1.40097E-3
 7.04000E+0, 1.41034E-3
 7.05000E+0, 1.42284E-3
 7.06000E+0, 1.43845E-3
 7.07000E+0, 1.44470E-3
 7.08000E+0, 1.45407E-3
 7.09000E+0, 1.45719E-3
 7.10000E+0, 1.46344E-3
 7.11000E+0, 1.47281E-3
 7.12000E+0, 1.47281E-3
 7.13000E+0, 1.48842E-3
 7.14000E+0, 1.50092E-3
 7.15000E+0, 1.51029E-3
 7.16000E+0, 1.51966E-3
 7.17000E+0, 1.52278E-3
 7.18000E+0, 1.53215E-3
 7.19000E+0, 1.53527E-3
 7.20000E+0, 1.55089E-3
 7.21000E+0, 1.56338E-3
 7.22000E+0, 1.57275E-3
 7.23000E+0, 1.58212E-3
 7.24000E+0, 1.59149E-3
 7.25000E+0, 1.59774E-3
 7.26000E+0, 1.59774E-3
 7.27000E+0, 1.61335E-3
 7.28000E+0, 1.62585E-3
 7.29000E+0, 1.64146E-3
 7.30000E+0, 1.64459E-3
 7.31000E+0, 1.65396E-3
 7.32000E+0, 1.66020E-3
 7.33000E+0, 1.66645E-3
 7.34000E+0, 1.68206E-3
 7.35000E+0, 1.69768E-3
 7.36000E+0, 1.70705E-3
 7.37000E+0, 1.71017E-3
 7.38000E+0, 1.71642E-3
 7.39000E+0, 1.72267E-3
 7.40000E+0, 1.73828E-3
 7.41000E+0, 1.75078E-3
 7.42000E+0, 1.76327E-3
 7.43000E+0, 1.76952E-3
 7.44000E+0, 1.77576E-3
 7.45000E+0, 1.78825E-3
 7.46000E+0, 1.79762E-3
 7.47000E+0, 1.80699E-3
 7.48000E+0, 1.82573E-3
 7.49000E+0, 1.83510E-3
 7.50000E+0, 1.84760E-3
 7.51000E+0, 1.85072E-3
 7.52000E+0, 1.86009E-3
 7.53000E+0, 1.86946E-3
 7.54000E+0, 1.89132E-3
 7.55000E+0, 1.89757E-3
 7.56000E+0, 1.90694E-3
 7.57000E+0, 1.91318E-3
 7.58000E+0, 1.92568E-3
 7.59000E+0, 1.93817E-3
 7.60000E+0, 1.95691E-3
 7.61000E+0, 1.96940E-3
 7.62000E+0, 1.97253E-3
 7.63000E+0, 1.97877E-3
 7.64000E+0, 1.98814E-3
 7.65000E+0, 2.01000E-3
 7.66000E+0, 2.01937E-3
 7.67000E+0, 2.03499E-3
 7.68000E+0, 2.03811E-3
 7.69000E+0, 2.05061E-3
 7.70000E+0, 2.05998E-3
 7.71000E+0, 2.07559E-3
 7.72000E+0, 2.09121E-3
 7.73000E+0, 2.09746E-3
