Sweep (V)@Temporary,Measure (A)@Temporary
 2.64000E+0, 1.01706E-4
 2.64800E+0, 1.01706E-4
 2.65600E+0, 1.01706E-4
 2.66400E+0, 1.01706E-4
 2.67200E+0, 1.01706E-4
 2.68000E+0, 1.01706E-4
 2.68800E+0, 1.01706E-4
 2.69600E+0, 1.01706E-4
 2.70400E+0, 1.01706E-4
 2.71200E+0, 1.01706E-4
 2.72000E+0, 1.01706E-4
 2.72800E+0, 1.01706E-4
 2.73600E+0, 1.01706E-4
 2.74400E+0, 1.01706E-4
 2.75200E+0, 1.01706E-4
 2.76000E+0, 1.01706E-4
 2.76800E+0, 1.01706E-4
 2.77600E+0, 1.01706E-4
 2.78400E+0, 1.01706E-4
 2.79200E+0, 1.01706E-4
 2.80000E+0, 1.01706E-4
 2.80800E+0, 1.01706E-4
 2.81600E+0, 1.01706E-4
 2.82400E+0, 1.01706E-4
 2.83200E+0, 1.01706E-4
 2.84000E+0, 1.01706E-4
 2.84800E+0, 1.01706E-4
 2.85600E+0, 1.01706E-4
 2.86400E+0, 1.04829E-4
 2.87200E+0, 1.14199E-4
 2.88000E+0, 1.04829E-4
 2.88800E+0, 1.11076E-4
 2.89600E+0, 1.04829E-4
 2.90400E+0, 1.07953E-4
 2.91200E+0, 1.04829E-4
 2.92000E+0, 1.14199E-4
 2.92800E+0, 1.20446E-4
 2.93600E+0, 1.14199E-4
 2.94400E+0, 1.14199E-4
 2.95200E+0, 1.23569E-4
 2.96000E+0, 1.23569E-4
 2.96800E+0, 1.29815E-4
 2.97600E+0, 1.23569E-4
 2.98400E+0, 1.23569E-4
 2.99200E+0, 1.32939E-4
 3.00000E+0, 1.29815E-4
 3.00800E+0, 1.32939E-4
 3.01600E+0, 1.32939E-4
 3.02400E+0, 1.32939E-4
 3.03200E+0, 1.29815E-4
 3.04000E+0, 1.32939E-4
 3.04800E+0, 1.32939E-4
 3.05600E+0, 1.32939E-4
 3.06400E+0, 1.32939E-4
 3.07200E+0, 1.32939E-4
 3.08000E+0, 1.32939E-4
 3.08800E+0, 1.32939E-4
 3.09600E+0, 1.32939E-4
 3.10400E+0, 1.32939E-4
 3.11200E+0, 1.32939E-4
 3.12000E+0, 1.32939E-4
 3.12800E+0, 1.32939E-4
 3.13600E+0, 1.32939E-4
 3.14400E+0, 1.32939E-4
 3.15200E+0, 1.32939E-4
 3.16000E+0, 1.32939E-4
 3.16800E+0, 1.32939E-4
 3.17600E+0, 1.32939E-4
 3.18400E+0, 1.32939E-4
 3.19200E+0, 1.32939E-4
 3.20000E+0, 1.39185E-4
 3.20800E+0, 1.36062E-4
 3.21600E+0, 1.39185E-4
 3.22400E+0, 1.32939E-4
 3.23200E+0, 1.42308E-4
 3.24000E+0, 1.42308E-4
 3.24800E+0, 1.42308E-4
 3.25600E+0, 1.45432E-4
 3.26400E+0, 1.45432E-4
 3.27200E+0, 1.45432E-4
 3.28000E+0, 1.45432E-4
 3.28800E+0, 1.48555E-4
 3.29600E+0, 1.45432E-4
 3.30400E+0, 1.48555E-4
 3.31200E+0, 1.48555E-4
 3.32000E+0, 1.48555E-4
 3.32800E+0, 1.48555E-4
 3.33600E+0, 1.48555E-4
 3.34400E+0, 1.48555E-4
 3.35200E+0, 1.48555E-4
 3.36000E+0, 1.48555E-4
 3.36800E+0, 1.48555E-4
 3.37600E+0, 1.48555E-4
 3.38400E+0, 1.48555E-4
 3.39200E+0, 1.48555E-4
 3.40000E+0, 1.48555E-4
 3.40800E+0, 1.48555E-4
 3.41600E+0, 1.48555E-4
 3.42400E+0, 1.48555E-4
 3.43200E+0, 1.48555E-4
 3.44000E+0, 1.48555E-4
 3.44800E+0, 1.48555E-4
 3.45600E+0, 1.48555E-4
 3.46400E+0, 1.48555E-4
 3.47200E+0, 1.48555E-4
 3.48000E+0, 1.48555E-4
 3.48800E+0, 1.51678E-4
 3.49600E+0, 1.54801E-4
 3.50400E+0, 1.51678E-4
 3.51200E+0, 1.54801E-4
 3.52000E+0, 1.57925E-4
 3.52800E+0, 1.54801E-4
 3.53600E+0, 1.51678E-4
 3.54400E+0, 1.64171E-4
 3.55200E+0, 1.64171E-4
 3.56000E+0, 1.64171E-4
 3.56800E+0, 1.64171E-4
 3.57600E+0, 1.64171E-4
 3.58400E+0, 1.64171E-4
 3.59200E+0, 1.64171E-4
 3.60000E+0, 1.64171E-4
 3.60800E+0, 1.64171E-4
 3.61600E+0, 1.64171E-4
 3.62400E+0, 1.64171E-4
 3.63200E+0, 1.64171E-4
 3.64000E+0, 1.64171E-4
 3.64800E+0, 1.64171E-4
 3.65600E+0, 1.67294E-4
 3.66400E+0, 1.67294E-4
 3.67200E+0, 1.67294E-4
 3.68000E+0, 1.67294E-4
 3.68800E+0, 1.79787E-4
 3.69600E+0, 1.70417E-4
 3.70400E+0, 1.79787E-4
 3.71200E+0, 1.76664E-4
 3.72000E+0, 1.92280E-4
 3.72800E+0, 1.92280E-4
 3.73600E+0, 1.95403E-4
 3.74400E+0, 1.95403E-4
 3.75200E+0, 1.95403E-4
 3.76000E+0, 1.95403E-4
 3.76800E+0, 1.95403E-4
 3.77600E+0, 1.95403E-4
 3.78400E+0, 1.95403E-4
 3.79200E+0, 1.95403E-4
 3.80000E+0, 1.95403E-4
 3.80800E+0, 1.95403E-4
 3.81600E+0, 1.95403E-4
 3.82400E+0, 1.95403E-4
 3.83200E+0, 1.95403E-4
 3.84000E+0, 1.95403E-4
 3.84800E+0, 1.95403E-4
 3.85600E+0, 1.95403E-4
 3.86400E+0, 1.95403E-4
 3.87200E+0, 1.98527E-4
 3.88000E+0, 1.95403E-4
 3.88800E+0, 2.04773E-4
 3.89600E+0, 2.07896E-4
 3.90400E+0, 2.07896E-4
 3.91200E+0, 2.07896E-4
 3.92000E+0, 2.07896E-4
 3.92800E+0, 2.11020E-4
 3.93600E+0, 2.11020E-4
 3.94400E+0, 2.11020E-4
 3.95200E+0, 2.11020E-4
 3.96000E+0, 2.11020E-4
 3.96800E+0, 2.11020E-4
 3.97600E+0, 2.11020E-4
 3.98400E+0, 2.11020E-4
 3.99200E+0, 2.11020E-4
 4.00000E+0, 2.11020E-4
 4.00800E+0, 2.11020E-4
 4.01600E+0, 2.11020E-4
 4.02400E+0, 2.11020E-4
 4.03200E+0, 2.11020E-4
 4.04000E+0, 2.11020E-4
 4.04800E+0, 2.14143E-4
 4.05600E+0, 2.11020E-4
 4.06400E+0, 2.17266E-4
 4.07200E+0, 2.17266E-4
 4.08000E+0, 2.23512E-4
 4.08800E+0, 2.20389E-4
 4.09600E+0, 2.23512E-4
 4.10400E+0, 2.23512E-4
 4.11200E+0, 2.26636E-4
 4.12000E+0, 2.26636E-4
 4.12800E+0, 2.26636E-4
 4.13600E+0, 2.26636E-4
 4.14400E+0, 2.26636E-4
 4.15200E+0, 2.26636E-4
 4.16000E+0, 2.26636E-4
 4.16800E+0, 2.32882E-4
 4.17600E+0, 2.36005E-4
 4.18400E+0, 2.39129E-4
 4.19200E+0, 2.36005E-4
 4.20000E+0, 2.39129E-4
 4.20800E+0, 2.45375E-4
 4.21600E+0, 2.48498E-4
 4.22400E+0, 2.51622E-4
 4.23200E+0, 2.57868E-4
 4.24000E+0, 2.57868E-4
 4.24800E+0, 2.57868E-4
 4.25600E+0, 2.57868E-4
 4.26400E+0, 2.57868E-4
 4.27200E+0, 2.57868E-4
 4.28000E+0, 2.57868E-4
 4.28800E+0, 2.57868E-4
 4.29600E+0, 2.57868E-4
 4.30400E+0, 2.57868E-4
 4.31200E+0, 2.57868E-4
 4.32000E+0, 2.57868E-4
 4.32800E+0, 2.60991E-4
 4.33600E+0, 2.67238E-4
 4.34400E+0, 2.70361E-4
 4.35200E+0, 2.67238E-4
 4.36000E+0, 2.70361E-4
 4.36800E+0, 2.70361E-4
 4.37600E+0, 2.73484E-4
 4.38400E+0, 2.70361E-4
 4.39200E+0, 2.73484E-4
 4.40000E+0, 2.73484E-4
 4.40800E+0, 2.73484E-4
 4.41600E+0, 2.73484E-4
 4.42400E+0, 2.73484E-4
 4.43200E+0, 2.73484E-4
 4.44000E+0, 2.73484E-4
 4.44800E+0, 2.73484E-4
 4.45600E+0, 2.73484E-4
 4.46400E+0, 2.76608E-4
 4.47200E+0, 2.82854E-4
 4.48000E+0, 2.85977E-4
 4.48800E+0, 2.89100E-4
 4.49600E+0, 2.89100E-4
 4.50400E+0, 2.89100E-4
 4.51200E+0, 2.89100E-4
 4.52000E+0, 2.89100E-4
 4.52800E+0, 2.92224E-4
 4.53600E+0, 2.92224E-4
 4.54400E+0, 2.98470E-4
 4.55200E+0, 2.98470E-4
 4.56000E+0, 3.04717E-4
 4.56800E+0, 3.07840E-4
 4.57600E+0, 3.07840E-4
 4.58400E+0, 3.20333E-4
 4.59200E+0, 3.14086E-4
 4.60000E+0, 3.14086E-4
 4.60800E+0, 3.20333E-4
 4.61600E+0, 3.20333E-4
 4.62400E+0, 3.20333E-4
 4.63200E+0, 3.20333E-4
 4.64000E+0, 3.20333E-4
 4.64800E+0, 3.20333E-4
 4.65600E+0, 3.20333E-4
 4.66400E+0, 3.20333E-4
 4.67200E+0, 3.29703E-4
 4.68000E+0, 3.29703E-4
 4.68800E+0, 3.26579E-4
 4.69600E+0, 3.32826E-4
 4.70400E+0, 3.35949E-4
 4.71200E+0, 3.35949E-4
 4.72000E+0, 3.32826E-4
 4.72800E+0, 3.35949E-4
 4.73600E+0, 3.35949E-4
 4.74400E+0, 3.35949E-4
 4.75200E+0, 3.35949E-4
 4.76000E+0, 3.35949E-4
 4.76800E+0, 3.35949E-4
 4.77600E+0, 3.39072E-4
 4.78400E+0, 3.42196E-4
 4.79200E+0, 3.42196E-4
 4.80000E+0, 3.51565E-4
 4.80800E+0, 3.51565E-4
 4.81600E+0, 3.54688E-4
 4.82400E+0, 3.57812E-4
 4.83200E+0, 3.60935E-4
 4.84000E+0, 3.60935E-4
 4.84800E+0, 3.64058E-4
 4.85600E+0, 3.70305E-4
 4.86400E+0, 3.70305E-4
 4.87200E+0, 3.76551E-4
 4.88000E+0, 3.76551E-4
 4.88800E+0, 3.79674E-4
 4.89600E+0, 3.76551E-4
 4.90400E+0, 3.79674E-4
 4.91200E+0, 3.82798E-4
 4.92000E+0, 3.82798E-4
 4.92800E+0, 3.82798E-4
 4.93600E+0, 3.82798E-4
 4.94400E+0, 3.82798E-4
 4.95200E+0, 3.95291E-4
 4.96000E+0, 3.89044E-4
 4.96800E+0, 3.95291E-4
 4.97600E+0, 3.98414E-4
 4.98400E+0, 3.98414E-4
 4.99200E+0, 3.98414E-4
 5.00000E+0, 3.98414E-4
 5.00800E+0, 3.98414E-4
 5.01600E+0, 3.98414E-4
 5.02400E+0, 3.98414E-4
 5.03200E+0, 3.98414E-4
 5.04000E+0, 4.04660E-4
 5.04800E+0, 4.10907E-4
 5.05600E+0, 4.14030E-4
 5.06400E+0, 4.10907E-4
 5.07200E+0, 4.14030E-4
 5.08000E+0, 4.17153E-4
 5.08800E+0, 4.23400E-4
 5.09600E+0, 4.29646E-4
 5.10400E+0, 4.29646E-4
 5.11200E+0, 4.23400E-4
 5.12000E+0, 4.32769E-4
 5.12800E+0, 4.42139E-4
 5.13600E+0, 4.45262E-4
 5.14400E+0, 4.45262E-4
 5.15200E+0, 4.45262E-4
 5.16000E+0, 4.45262E-4
 5.16800E+0, 4.45262E-4
 5.17600E+0, 4.45262E-4
 5.18400E+0, 4.45262E-4
 5.19200E+0, 4.48386E-4
 5.20000E+0, 4.57755E-4
 5.20800E+0, 4.54632E-4
 5.21600E+0, 4.60879E-4
 5.22400E+0, 4.60879E-4
 5.23200E+0, 4.60879E-4
 5.24000E+0, 4.60879E-4
 5.24800E+0, 4.60879E-4
 5.25600E+0, 4.60879E-4
 5.26400E+0, 4.60879E-4
 5.27200E+0, 4.70248E-4
 5.28000E+0, 4.64002E-4
 5.28800E+0, 4.79618E-4
 5.29600E+0, 4.76495E-4
 5.30400E+0, 4.82741E-4
 5.31200E+0, 4.92111E-4
 5.32000E+0, 4.92111E-4
 5.32800E+0, 4.95234E-4
 5.33600E+0, 4.92111E-4
 5.34400E+0, 5.04604E-4
 5.35200E+0, 5.07727E-4
 5.36000E+0, 5.07727E-4
 5.36800E+0, 5.07727E-4
 5.37600E+0, 5.07727E-4
 5.38400E+0, 5.07727E-4
 5.39200E+0, 5.07727E-4
 5.40000E+0, 5.10850E-4
 5.40800E+0, 5.13974E-4
 5.41600E+0, 5.17097E-4
 5.42400E+0, 5.23343E-4
 5.43200E+0, 5.23343E-4
 5.44000E+0, 5.23343E-4
 5.44800E+0, 5.23343E-4
 5.45600E+0, 5.23343E-4
 5.46400E+0, 5.26467E-4
 5.47200E+0, 5.32713E-4
 5.48000E+0, 5.35836E-4
 5.48800E+0, 5.35836E-4
 5.49600E+0, 5.45206E-4
 5.50400E+0, 5.51452E-4
 5.51200E+0, 5.54576E-4
 5.52000E+0, 5.54576E-4
 5.52800E+0, 5.60822E-4
 5.53600E+0, 5.57699E-4
 5.54400E+0, 5.70192E-4
 5.55200E+0, 5.70192E-4
 5.56000E+0, 5.70192E-4
 5.56800E+0, 5.70192E-4
 5.57600E+0, 5.70192E-4
 5.58400E+0, 5.73315E-4
 5.59200E+0, 5.73315E-4
 5.60000E+0, 5.82685E-4
 5.60800E+0, 5.85808E-4
 5.61600E+0, 5.85808E-4
 5.62400E+0, 5.85808E-4
 5.63200E+0, 5.85808E-4
 5.64000E+0, 5.85808E-4
 5.64800E+0, 5.88931E-4
 5.65600E+0, 5.95178E-4
 5.66400E+0, 6.04547E-4
 5.67200E+0, 6.07671E-4
 5.68000E+0, 6.13917E-4
 5.68800E+0, 6.17040E-4
 5.69600E+0, 6.17040E-4
 5.70400E+0, 6.20164E-4
 5.71200E+0, 6.29533E-4
 5.72000E+0, 6.29533E-4
 5.72800E+0, 6.32657E-4
 5.73600E+0, 6.32657E-4
 5.74400E+0, 6.38903E-4
 5.75200E+0, 6.35780E-4
 5.76000E+0, 6.38903E-4
 5.76800E+0, 6.45150E-4
 5.77600E+0, 6.45150E-4
 5.78400E+0, 6.48273E-4
 5.79200E+0, 6.48273E-4
 5.80000E+0, 6.48273E-4
 5.80800E+0, 6.57643E-4
 5.81600E+0, 6.57643E-4
 5.82400E+0, 6.63889E-4
 5.83200E+0, 6.73259E-4
 5.84000E+0, 6.76382E-4
 5.84800E+0, 6.79505E-4
 5.85600E+0, 6.82628E-4
 5.86400E+0, 6.91998E-4
 5.87200E+0, 6.91998E-4
 5.88000E+0, 6.95121E-4
 5.88800E+0, 6.95121E-4
 5.89600E+0, 6.95121E-4
 5.90400E+0, 6.98245E-4
 5.91200E+0, 7.01368E-4
 5.92000E+0, 7.07614E-4
 5.92800E+0, 7.10738E-4
 5.93600E+0, 7.10738E-4
 5.94400E+0, 7.10738E-4
 5.95200E+0, 7.16984E-4
 5.96000E+0, 7.16984E-4
 5.96800E+0, 7.29477E-4
 5.97600E+0, 7.32600E-4
 5.98400E+0, 7.38847E-4
 5.99200E+0, 7.41970E-4
 6.00000E+0, 7.45093E-4
 6.00800E+0, 7.51340E-4
 6.01600E+0, 7.54463E-4
 6.02400E+0, 7.57586E-4
 6.03200E+0, 7.57586E-4
 6.04000E+0, 7.57586E-4
 6.04800E+0, 7.63833E-4
 6.05600E+0, 7.73202E-4
 6.06400E+0, 7.73202E-4
 6.07200E+0, 7.73202E-4
 6.08000E+0, 7.73202E-4
 6.08800E+0, 7.73202E-4
 6.09600E+0, 7.79449E-4
 6.10400E+0, 7.91942E-4
 6.11200E+0, 7.98188E-4
 6.12000E+0, 8.04435E-4
 6.12800E+0, 8.07558E-4
 6.13600E+0, 8.07558E-4
 6.14400E+0, 8.20051E-4
 6.15200E+0, 8.20051E-4
 6.16000E+0, 8.20051E-4
 6.16800E+0, 8.20051E-4
 6.17600E+0, 8.20051E-4
 6.18400E+0, 8.32544E-4
