Sweep (V)@Temporary,Measure (A)@Temporary
 1.59500E+0, 2.73556E-5
 1.60000E+0, 2.73556E-5
 1.60500E+0, 2.73556E-5
 1.61000E+0, 2.76679E-5
 1.61500E+0, 2.73556E-5
 1.62000E+0, 2.76679E-5
 1.62500E+0, 2.79802E-5
 1.63000E+0, 2.86049E-5
 1.63500E+0, 2.89172E-5
 1.64000E+0, 2.89172E-5
 1.64500E+0, 2.89172E-5
 1.65000E+0, 2.89172E-5
 1.65500E+0, 2.95418E-5
 1.66000E+0, 3.01665E-5
 1.66500E+0, 3.01665E-5
 1.67000E+0, 3.01665E-5
 1.67500E+0, 3.04788E-5
 1.68000E+0, 3.04788E-5
 1.68500E+0, 3.04788E-5
 1.69000E+0, 3.04788E-5
 1.69500E+0, 3.04788E-5
 1.70000E+0, 3.04788E-5
 1.70500E+0, 3.04788E-5
 1.71000E+0, 3.11034E-5
 1.71500E+0, 3.07911E-5
 1.72000E+0, 3.11034E-5
 1.72500E+0, 3.17281E-5
 1.73000E+0, 3.17281E-5
 1.73500E+0, 3.17281E-5
 1.74000E+0, 3.20404E-5
 1.74500E+0, 3.20404E-5
 1.75000E+0, 3.20404E-5
 1.75500E+0, 3.20404E-5
 1.76000E+0, 3.20404E-5
 1.76500E+0, 3.20404E-5
 1.77000E+0, 3.20404E-5
 1.77500E+0, 3.20404E-5
 1.78000E+0, 3.23527E-5
 1.78500E+0, 3.20404E-5
 1.79000E+0, 3.20404E-5
 1.79500E+0, 3.23527E-5
 1.80000E+0, 3.23527E-5
 1.80500E+0, 3.20404E-5
 1.81000E+0, 3.20404E-5
 1.81500E+0, 3.26650E-5
 1.82000E+0, 3.29773E-5
 1.82500E+0, 3.32897E-5
 1.83000E+0, 3.32897E-5
 1.83500E+0, 3.36020E-5
 1.84000E+0, 3.36020E-5
 1.84500E+0, 3.36020E-5
 1.85000E+0, 3.36020E-5
 1.85500E+0, 3.36020E-5
 1.86000E+0, 3.36020E-5
 1.86500E+0, 3.36020E-5
 1.87000E+0, 3.36020E-5
 1.87500E+0, 3.36020E-5
 1.88000E+0, 3.36020E-5
 1.88500E+0, 3.42266E-5
 1.89000E+0, 3.39143E-5
 1.89500E+0, 3.45390E-5
 1.90000E+0, 3.45390E-5
 1.90500E+0, 3.48513E-5
 1.91000E+0, 3.51636E-5
 1.91500E+0, 3.57882E-5
 1.92000E+0, 3.61006E-5
 1.92500E+0, 3.57882E-5
 1.93000E+0, 3.67252E-5
 1.93500E+0, 3.67252E-5
 1.94000E+0, 3.67252E-5
 1.94500E+0, 3.67252E-5
 1.95000E+0, 3.67252E-5
 1.95500E+0, 3.70375E-5
 1.96000E+0, 3.67252E-5
 1.96500E+0, 3.70375E-5
 1.97000E+0, 3.79745E-5
 1.97500E+0, 3.79745E-5
 1.98000E+0, 3.76622E-5
 1.98500E+0, 3.82868E-5
 1.99000E+0, 3.82868E-5
 1.99500E+0, 3.82868E-5
 2.00000E+0, 3.82868E-5
 2.00500E+0, 3.82868E-5
 2.01000E+0, 3.82868E-5
 2.01500E+0, 3.82868E-5
 2.02000E+0, 3.82868E-5
 2.02500E+0, 3.82868E-5
 2.03000E+0, 3.82868E-5
 2.03500E+0, 3.82868E-5
 2.04000E+0, 3.82868E-5
 2.04500E+0, 3.89114E-5
 2.05000E+0, 3.92238E-5
 2.05500E+0, 3.92238E-5
 2.06000E+0, 3.89114E-5
 2.06500E+0, 3.98484E-5
 2.07000E+0, 3.98484E-5
 2.07500E+0, 3.98484E-5
 2.08000E+0, 3.98484E-5
 2.08500E+0, 3.98484E-5
 2.09000E+0, 3.98484E-5
 2.09500E+0, 3.98484E-5
 2.10000E+0, 3.98484E-5
 2.10500E+0, 3.98484E-5
 2.11000E+0, 4.01607E-5
 2.11500E+0, 4.01607E-5
 2.12000E+0, 4.07854E-5
 2.12500E+0, 4.10977E-5
 2.13000E+0, 4.14100E-5
 2.13500E+0, 4.26593E-5
 2.14000E+0, 4.17223E-5
 2.14500E+0, 4.23470E-5
 2.15000E+0, 4.29716E-5
 2.15500E+0, 4.29716E-5
 2.16000E+0, 4.29716E-5
 2.16500E+0, 4.29716E-5
 2.17000E+0, 4.29716E-5
 2.17500E+0, 4.32839E-5
 2.18000E+0, 4.39086E-5
 2.18500E+0, 4.39086E-5
 2.19000E+0, 4.45332E-5
 2.19500E+0, 4.42209E-5
 2.20000E+0, 4.45332E-5
 2.20500E+0, 4.45332E-5
 2.21000E+0, 4.45332E-5
 2.21500E+0, 4.45332E-5
 2.22000E+0, 4.45332E-5
 2.22500E+0, 4.45332E-5
 2.23000E+0, 4.45332E-5
 2.23500E+0, 4.45332E-5
 2.24000E+0, 4.45332E-5
 2.24500E+0, 4.48455E-5
 2.25000E+0, 4.48455E-5
 2.25500E+0, 4.54702E-5
 2.26000E+0, 4.60948E-5
 2.26500E+0, 4.54702E-5
 2.27000E+0, 4.60948E-5
 2.27500E+0, 4.60948E-5
 2.28000E+0, 4.60948E-5
 2.28500E+0, 4.60948E-5
 2.29000E+0, 4.60948E-5
 2.29500E+0, 4.60948E-5
 2.30000E+0, 4.60948E-5
 2.30500E+0, 4.60948E-5
 2.31000E+0, 4.67195E-5
 2.31500E+0, 4.67195E-5
 2.32000E+0, 4.85934E-5
 2.32500E+0, 4.85934E-5
 2.33000E+0, 4.92180E-5
 2.33500E+0, 4.92180E-5
 2.34000E+0, 4.92180E-5
 2.34500E+0, 4.92180E-5
 2.35000E+0, 4.92180E-5
 2.35500E+0, 4.92180E-5
 2.36000E+0, 4.95303E-5
 2.36500E+0, 5.01550E-5
 2.37000E+0, 5.04673E-5
 2.37500E+0, 5.07796E-5
 2.38000E+0, 5.07796E-5
 2.38500E+0, 5.07796E-5
 2.39000E+0, 5.07796E-5
 2.39500E+0, 5.07796E-5
 2.40000E+0, 5.07796E-5
 2.40500E+0, 5.07796E-5
 2.41000E+0, 5.07796E-5
 2.41500E+0, 5.07796E-5
 2.42000E+0, 5.10919E-5
 2.42500E+0, 5.14043E-5
 2.43000E+0, 5.14043E-5
 2.43500E+0, 5.17166E-5
 2.44000E+0, 5.23412E-5
 2.44500E+0, 5.23412E-5
 2.45000E+0, 5.23412E-5
 2.45500E+0, 5.23412E-5
 2.46000E+0, 5.23412E-5
 2.46500E+0, 5.26535E-5
 2.47000E+0, 5.29659E-5
 2.47500E+0, 5.29659E-5
 2.48000E+0, 5.48398E-5
 2.48500E+0, 5.51521E-5
 2.49000E+0, 5.51521E-5
 2.49500E+0, 5.54644E-5
 2.50000E+0, 5.54644E-5
 2.50500E+0, 5.54644E-5
 2.51000E+0, 5.54644E-5
 2.51500E+0, 5.54644E-5
 2.52000E+0, 5.54644E-5
 2.52500E+0, 5.60891E-5
 2.53000E+0, 5.67137E-5
 2.53500E+0, 5.70260E-5
 2.54000E+0, 5.70260E-5
 2.54500E+0, 5.70260E-5
 2.55000E+0, 5.70260E-5
 2.55500E+0, 5.70260E-5
 2.56000E+0, 5.70260E-5
 2.56500E+0, 5.70260E-5
 2.57000E+0, 5.70260E-5
 2.57500E+0, 5.70260E-5
 2.58000E+0, 5.79630E-5
 2.58500E+0, 5.82753E-5
 2.59000E+0, 5.82753E-5
 2.59500E+0, 5.85876E-5
 2.60000E+0, 5.85876E-5
 2.60500E+0, 5.85876E-5
 2.61000E+0, 5.85876E-5
 2.61500E+0, 5.85876E-5
 2.62000E+0, 5.95246E-5
 2.62500E+0, 5.98369E-5
 2.63000E+0, 6.01492E-5
 2.63500E+0, 6.17108E-5
 2.64000E+0, 6.17108E-5
 2.64500E+0, 6.17108E-5
 2.65000E+0, 6.17108E-5
 2.65500E+0, 6.17108E-5
 2.66000E+0, 6.20232E-5
 2.66500E+0, 6.20232E-5
 2.67000E+0, 6.26478E-5
 2.67500E+0, 6.32724E-5
 2.68000E+0, 6.32724E-5
 2.68500E+0, 6.32724E-5
 2.69000E+0, 6.32724E-5
 2.69500E+0, 6.32724E-5
 2.70000E+0, 6.32724E-5
 2.70500E+0, 6.32724E-5
 2.71000E+0, 6.35848E-5
 2.71500E+0, 6.38971E-5
 2.72000E+0, 6.38971E-5
 2.72500E+0, 6.48340E-5
 2.73000E+0, 6.48340E-5
 2.73500E+0, 6.48340E-5
 2.74000E+0, 6.48340E-5
 2.74500E+0, 6.48340E-5
 2.75000E+0, 6.48340E-5
 2.75500E+0, 6.60833E-5
 2.76000E+0, 6.60833E-5
 2.76500E+0, 6.76449E-5
 2.77000E+0, 6.79573E-5
 2.77500E+0, 6.79573E-5
 2.78000E+0, 6.79573E-5
 2.78500E+0, 6.79573E-5
 2.79000E+0, 6.79573E-5
 2.79500E+0, 6.82696E-5
 2.80000E+0, 6.92065E-5
 2.80500E+0, 6.95189E-5
 2.81000E+0, 6.95189E-5
 2.81500E+0, 6.95189E-5
 2.82000E+0, 6.95189E-5
 2.82500E+0, 6.95189E-5
 2.83000E+0, 6.95189E-5
 2.83500E+0, 6.95189E-5
 2.84000E+0, 7.01435E-5
 2.84500E+0, 7.04558E-5
 2.85000E+0, 7.10805E-5
 2.85500E+0, 7.10805E-5
 2.86000E+0, 7.10805E-5
 2.86500E+0, 7.13928E-5
 2.87000E+0, 7.13928E-5
 2.87500E+0, 7.26421E-5
 2.88000E+0, 7.32667E-5
 2.88500E+0, 7.42037E-5
 2.89000E+0, 7.42037E-5
 2.89500E+0, 7.42037E-5
 2.90000E+0, 7.42037E-5
 2.90500E+0, 7.42037E-5
 2.91000E+0, 7.45160E-5
 2.91500E+0, 7.57653E-5
 2.92000E+0, 7.57653E-5
 2.92500E+0, 7.57653E-5
 2.93000E+0, 7.57653E-5
 2.93500E+0, 7.57653E-5
 2.94000E+0, 7.57653E-5
 2.94500E+0, 7.57653E-5
 2.95000E+0, 7.70145E-5
 2.95500E+0, 7.73269E-5
 2.96000E+0, 7.73269E-5
 2.96500E+0, 7.73269E-5
 2.97000E+0, 7.73269E-5
 2.97500E+0, 7.73269E-5
 2.98000E+0, 7.73269E-5
 2.98500E+0, 7.88885E-5
 2.99000E+0, 8.04501E-5
 2.99500E+0, 8.04501E-5
 3.00000E+0, 8.04501E-5
 3.00500E+0, 8.04501E-5
 3.01000E+0, 8.04501E-5
 3.01500E+0, 8.04501E-5
 3.02000E+0, 8.16994E-5
 3.02500E+0, 8.20117E-5
 3.03000E+0, 8.20117E-5
 3.03500E+0, 8.20117E-5
 3.04000E+0, 8.20117E-5
 3.04500E+0, 8.20117E-5
 3.05000E+0, 8.23240E-5
 3.05500E+0, 8.23240E-5
 3.06000E+0, 8.35733E-5
 3.06500E+0, 8.35733E-5
 3.07000E+0, 8.35733E-5
 3.07500E+0, 8.35733E-5
 3.08000E+0, 8.35733E-5
 3.08500E+0, 8.45102E-5
 3.09000E+0, 8.60718E-5
 3.09500E+0, 8.66965E-5
 3.10000E+0, 8.66965E-5
 3.10500E+0, 8.66965E-5
 3.11000E+0, 8.70088E-5
 3.11500E+0, 8.70088E-5
 3.12000E+0, 8.79458E-5
 3.12500E+0, 8.82581E-5
 3.13000E+0, 8.82581E-5
 3.13500E+0, 8.82581E-5
 3.14000E+0, 8.82581E-5
 3.14500E+0, 8.82581E-5
 3.15000E+0, 8.88827E-5
 3.15500E+0, 8.98197E-5
 3.16000E+0, 8.98197E-5
 3.16500E+0, 8.98197E-5
 3.17000E+0, 8.98197E-5
 3.17500E+0, 9.01320E-5
 3.18000E+0, 9.04443E-5
 3.18500E+0, 9.23183E-5
 3.19000E+0, 9.26306E-5
 3.19500E+0, 9.29429E-5
 3.20000E+0, 9.29429E-5
 3.20500E+0, 9.29429E-5
 3.21000E+0, 9.38799E-5
 3.21500E+0, 9.45045E-5
 3.22000E+0, 9.45045E-5
 3.22500E+0, 9.45045E-5
 3.23000E+0, 9.45045E-5
 3.23500E+0, 9.48168E-5
 3.24000E+0, 9.51291E-5
 3.24500E+0, 9.57538E-5
 3.25000E+0, 9.60661E-5
 3.25500E+0, 9.60661E-5
 3.26000E+0, 9.60661E-5
 3.26500E+0, 9.63784E-5
 3.27000E+0, 9.82523E-5
 3.27500E+0, 9.91893E-5
 3.28000E+0, 9.91893E-5
 3.28500E+0, 9.91893E-5
 3.29000E+0, 9.98139E-5
 3.29500E+0, 9.98139E-5
 3.30000E+0, 1.00751E-4
 3.30500E+0, 1.00751E-4
 3.31000E+0, 1.00751E-4
 3.31500E+0, 1.00751E-4
 3.32000E+0, 1.00751E-4
 3.32500E+0, 1.01063E-4
 3.33000E+0, 1.02313E-4
 3.33500E+0, 1.02313E-4
 3.34000E+0, 1.02313E-4
 3.34500E+0, 1.02313E-4
 3.35000E+0, 1.02937E-4
 3.35500E+0, 1.04811E-4
 3.36000E+0, 1.05436E-4
 3.36500E+0, 1.05436E-4
 3.37000E+0, 1.05436E-4
 3.37500E+0, 1.05436E-4
 3.38000E+0, 1.06685E-4
 3.38500E+0, 1.06997E-4
 3.39000E+0, 1.06997E-4
 3.39500E+0, 1.06997E-4
 3.40000E+0, 1.06997E-4
 3.40500E+0, 1.07934E-4
 3.41000E+0, 1.08559E-4
 3.41500E+0, 1.08559E-4
 3.42000E+0, 1.08559E-4
 3.42500E+0, 1.08871E-4
 3.43000E+0, 1.09808E-4
 3.43500E+0, 1.11682E-4
 3.44000E+0, 1.11682E-4
 3.44500E+0, 1.11682E-4
 3.45000E+0, 1.12619E-4
 3.45500E+0, 1.13244E-4
 3.46000E+0, 1.13244E-4
 3.46500E+0, 1.13244E-4
 3.47000E+0, 1.13244E-4
 3.47500E+0, 1.13244E-4
 3.48000E+0, 1.14493E-4
 3.48500E+0, 1.14805E-4
 3.49000E+0, 1.14805E-4
 3.49500E+0, 1.14805E-4
 3.50000E+0, 1.15118E-4
 3.50500E+0, 1.16679E-4
 3.51000E+0, 1.17929E-4
 3.51500E+0, 1.17929E-4
 3.52000E+0, 1.17929E-4
 3.52500E+0, 1.18866E-4
 3.53000E+0, 1.19490E-4
 3.53500E+0, 1.19490E-4
 3.54000E+0, 1.19490E-4
 3.54500E+0, 1.19802E-4
 3.55000E+0, 1.20427E-4
 3.55500E+0, 1.21052E-4
 3.56000E+0, 1.21052E-4
 3.56500E+0, 1.21052E-4
 3.57000E+0, 1.21989E-4
 3.57500E+0, 1.22926E-4
 3.58000E+0, 1.23863E-4
 3.58500E+0, 1.24175E-4
 3.59000E+0, 1.24800E-4
 3.59500E+0, 1.25737E-4
 3.60000E+0, 1.25737E-4
 3.60500E+0, 1.25737E-4
 3.61000E+0, 1.25737E-4
 3.61500E+0, 1.26674E-4
 3.62000E+0, 1.27298E-4
 3.62500E+0, 1.27298E-4
 3.63000E+0, 1.27298E-4
 3.63500E+0, 1.27923E-4
 3.64000E+0, 1.29484E-4
 3.64500E+0, 1.30421E-4
 3.65000E+0, 1.30421E-4
 3.65500E+0, 1.30734E-4
 3.66000E+0, 1.31983E-4
 3.66500E+0, 1.31983E-4
 3.67000E+0, 1.31983E-4
 3.67500E+0, 1.32295E-4
 3.68000E+0, 1.32920E-4
 3.68500E+0, 1.33545E-4
 3.69000E+0, 1.33545E-4
 3.69500E+0, 1.33545E-4
 3.70000E+0, 1.34794E-4
 3.70500E+0, 1.35731E-4
 3.71000E+0, 1.36043E-4
 3.71500E+0, 1.36668E-4
 3.72000E+0, 1.37605E-4
 3.72500E+0, 1.38229E-4
 3.73000E+0, 1.38229E-4
 3.73500E+0, 1.38229E-4
 3.74000E+0, 1.38854E-4
 3.74500E+0, 1.39791E-4
 3.75000E+0, 1.39791E-4
 3.75500E+0, 1.40103E-4
 3.76000E+0, 1.41353E-4
 3.76500E+0, 1.41353E-4
 3.77000E+0, 1.42602E-4
 3.77500E+0, 1.42914E-4
 3.78000E+0, 1.44476E-4
 3.78500E+0, 1.44476E-4
 3.79000E+0, 1.44476E-4
 3.79500E+0, 1.45100E-4
 3.80000E+0, 1.45413E-4
 3.80500E+0, 1.46037E-4
 3.81000E+0, 1.46037E-4
 3.81500E+0, 1.46350E-4
 3.82000E+0, 1.47287E-4
 3.82500E+0, 1.47911E-4
 3.83000E+0, 1.49161E-4
 3.83500E+0, 1.49785E-4
 3.84000E+0, 1.50722E-4
 3.84500E+0, 1.50722E-4
 3.85000E+0, 1.51035E-4
 3.85500E+0, 1.52284E-4
 3.86000E+0, 1.52284E-4
 3.86500E+0, 1.52284E-4
