Sweep (V)@Temporary,Measure (A)@Temporary
 1.76000E-2, 3.76307E-6
 1.77000E-2, 3.79431E-6
 1.78000E-2, 3.82555E-6
 1.79000E-2, 3.82555E-6
 1.80000E-2, 3.82555E-6
 1.81000E-2, 3.82555E-6
 1.82000E-2, 3.82555E-6
 1.83000E-2, 3.82555E-6
 1.84000E-2, 3.85678E-6
 1.85000E-2, 3.91925E-6
 1.86000E-2, 3.95049E-6
 1.87000E-2, 3.95049E-6
 1.88000E-2, 3.98173E-6
 1.89000E-2, 3.98173E-6
 1.90000E-2, 3.98173E-6
 1.91000E-2, 3.98173E-6
 1.92000E-2, 3.98173E-6
 1.93000E-2, 4.07543E-6
 1.94000E-2, 4.07543E-6
 1.95000E-2, 4.16914E-6
 1.96000E-2, 4.23161E-6
 1.97000E-2, 4.26285E-6
 1.98000E-2, 4.29409E-6
 1.99000E-2, 4.29409E-6
 2.00000E-2, 4.29409E-6
 2.01000E-2, 4.41903E-6
 2.02000E-2, 4.45027E-6
 2.03000E-2, 4.45027E-6
 2.04000E-2, 4.45027E-6
 2.05000E-2, 4.45027E-6
 2.06000E-2, 4.45027E-6
 2.07000E-2, 4.45027E-6
 2.08000E-2, 4.45027E-6
 2.09000E-2, 4.48150E-6
 2.10000E-2, 4.60645E-6
 2.11000E-2, 4.57521E-6
 2.12000E-2, 4.60645E-6
 2.13000E-2, 4.60645E-6
 2.14000E-2, 4.60645E-6
 2.15000E-2, 4.60645E-6
 2.16000E-2, 4.63768E-6
 2.17000E-2, 4.66892E-6
 2.18000E-2, 4.70015E-6
 2.19000E-2, 4.82510E-6
 2.20000E-2, 4.91881E-6
 2.21000E-2, 4.91881E-6
 2.22000E-2, 4.91881E-6
 2.23000E-2, 4.98128E-6
 2.24000E-2, 4.95004E-6
 2.25000E-2, 5.04375E-6
 2.26000E-2, 5.07499E-6
 2.27000E-2, 5.07499E-6
 2.28000E-2, 5.07499E-6
 2.29000E-2, 5.07499E-6
 2.30000E-2, 5.07499E-6
 2.31000E-2, 5.07499E-6
 2.32000E-2, 5.13746E-6
 2.33000E-2, 5.23117E-6
 2.34000E-2, 5.23117E-6
 2.35000E-2, 5.23117E-6
 2.36000E-2, 5.23117E-6
 2.37000E-2, 5.23117E-6
 2.38000E-2, 5.23117E-6
 2.39000E-2, 5.35611E-6
 2.40000E-2, 5.38735E-6
 2.41000E-2, 5.44982E-6
 2.42000E-2, 5.54353E-6
 2.43000E-2, 5.54353E-6
 2.44000E-2, 5.54353E-6
 2.45000E-2, 5.54353E-6
 2.46000E-2, 5.63724E-6
 2.47000E-2, 5.69971E-6
 2.48000E-2, 5.69971E-6
 2.49000E-2, 5.69971E-6
 2.50000E-2, 5.69971E-6
 2.51000E-2, 5.69971E-6
 2.52000E-2, 5.73094E-6
 2.53000E-2, 5.79342E-6
 2.54000E-2, 5.82465E-6
 2.55000E-2, 5.85589E-6
 2.56000E-2, 5.85589E-6
 2.57000E-2, 5.85589E-6
 2.58000E-2, 5.85589E-6
 2.59000E-2, 5.98083E-6
 2.60000E-2, 6.01207E-6
 2.61000E-2, 6.13701E-6
 2.62000E-2, 6.16825E-6
 2.63000E-2, 6.16825E-6
 2.64000E-2, 6.16825E-6
 2.65000E-2, 6.16825E-6
 2.66000E-2, 6.32443E-6
 2.67000E-2, 6.32443E-6
 2.68000E-2, 6.32443E-6
 2.69000E-2, 6.32443E-6
 2.70000E-2, 6.32443E-6
 2.71000E-2, 6.32443E-6
 2.72000E-2, 6.32443E-6
 2.73000E-2, 6.44937E-6
 2.74000E-2, 6.48061E-6
 2.75000E-2, 6.48061E-6
 2.76000E-2, 6.48061E-6
 2.77000E-2, 6.48061E-6
 2.78000E-2, 6.48061E-6
 2.79000E-2, 6.57432E-6
 2.80000E-2, 6.69926E-6
 2.81000E-2, 6.79297E-6
 2.82000E-2, 6.79297E-6
 2.83000E-2, 6.82421E-6
 2.84000E-2, 6.85544E-6
 2.85000E-2, 6.91791E-6
 2.86000E-2, 6.94915E-6
 2.87000E-2, 6.94915E-6
 2.88000E-2, 6.94915E-6
 2.89000E-2, 6.94915E-6
 2.90000E-2, 6.94915E-6
 2.91000E-2, 7.07409E-6
 2.92000E-2, 7.10533E-6
 2.93000E-2, 7.10533E-6
 2.94000E-2, 7.10533E-6
 2.95000E-2, 7.13657E-6
 2.96000E-2, 7.23027E-6
 2.97000E-2, 7.23027E-6
 2.98000E-2, 7.41769E-6
 2.99000E-2, 7.41769E-6
 3.00000E-2, 7.41769E-6
 3.01000E-2, 7.48016E-6
 3.02000E-2, 7.51140E-6
 3.03000E-2, 7.57387E-6
 3.04000E-2, 7.57387E-6
 3.05000E-2, 7.57387E-6
 3.06000E-2, 7.57387E-6
 3.07000E-2, 7.60511E-6
 3.08000E-2, 7.73005E-6
 3.09000E-2, 7.73005E-6
 3.10000E-2, 7.73005E-6
 3.11000E-2, 7.73005E-6
 3.12000E-2, 7.73005E-6
 3.13000E-2, 7.85499E-6
 3.14000E-2, 7.91747E-6
 3.15000E-2, 8.01117E-6
 3.16000E-2, 8.04241E-6
 3.17000E-2, 8.07365E-6
 3.18000E-2, 8.10488E-6
 3.19000E-2, 8.19859E-6
 3.20000E-2, 8.19859E-6
 3.21000E-2, 8.19859E-6
 3.22000E-2, 8.19859E-6
 3.23000E-2, 8.22983E-6
 3.24000E-2, 8.32353E-6
 3.25000E-2, 8.32353E-6
 3.26000E-2, 8.35477E-6
 3.27000E-2, 8.35477E-6
 3.28000E-2, 8.41724E-6
 3.29000E-2, 8.51095E-6
 3.30000E-2, 8.54219E-6
 3.31000E-2, 8.66713E-6
 3.32000E-2, 8.66713E-6
 3.33000E-2, 8.69837E-6
 3.34000E-2, 8.76084E-6
 3.35000E-2, 8.82331E-6
 3.36000E-2, 8.82331E-6
 3.37000E-2, 8.82331E-6
 3.38000E-2, 8.82331E-6
 3.39000E-2, 8.88578E-6
 3.40000E-2, 8.97949E-6
 3.41000E-2, 8.97949E-6
 3.42000E-2, 8.97949E-6
 3.43000E-2, 9.01073E-6
 3.44000E-2, 9.16691E-6
 3.45000E-2, 9.26062E-6
 3.46000E-2, 9.26062E-6
 3.47000E-2, 9.29185E-6
 3.48000E-2, 9.35432E-6
 3.49000E-2, 9.38556E-6
 3.50000E-2, 9.44803E-6
 3.51000E-2, 9.44803E-6
 3.52000E-2, 9.44803E-6
 3.53000E-2, 9.47927E-6
 3.54000E-2, 9.51050E-6
 3.55000E-2, 9.60421E-6
 3.56000E-2, 9.60421E-6
 3.57000E-2, 9.60421E-6
 3.58000E-2, 9.66668E-6
 3.59000E-2, 9.82286E-6
 3.60000E-2, 9.91657E-6
 3.61000E-2, 9.91657E-6
 3.62000E-2, 9.94781E-6
 3.63000E-2, 9.97904E-6
 3.64000E-2, 1.00728E-5
 3.65000E-2, 1.00728E-5
 3.66000E-2, 1.00728E-5
 3.67000E-2, 1.01040E-5
 3.68000E-2, 1.01352E-5
 3.69000E-2, 1.02289E-5
 3.70000E-2, 1.02289E-5
 3.71000E-2, 1.02289E-5
 3.72000E-2, 1.02914E-5
 3.73000E-2, 1.04788E-5
 3.74000E-2, 1.05413E-5
 3.75000E-2, 1.05413E-5
 3.76000E-2, 1.05725E-5
 3.77000E-2, 1.06975E-5
 3.78000E-2, 1.06975E-5
 3.79000E-2, 1.06975E-5
 3.80000E-2, 1.06975E-5
 3.81000E-2, 1.07287E-5
 3.82000E-2, 1.08537E-5
 3.83000E-2, 1.08537E-5
 3.84000E-2, 1.08537E-5
 3.85000E-2, 1.09161E-5
 3.86000E-2, 1.10098E-5
 3.87000E-2, 1.11348E-5
 3.88000E-2, 1.11660E-5
 3.89000E-2, 1.11660E-5
 3.90000E-2, 1.13222E-5
 3.91000E-2, 1.13222E-5
 3.92000E-2, 1.13534E-5
 3.93000E-2, 1.13222E-5
 3.94000E-2, 1.13847E-5
 3.95000E-2, 1.14784E-5
 3.96000E-2, 1.14784E-5
 3.97000E-2, 1.14784E-5
 3.98000E-2, 1.15408E-5
 3.99000E-2, 1.17595E-5
 4.00000E-2, 1.17907E-5
 4.01000E-2, 1.17907E-5
 4.02000E-2, 1.19469E-5
 4.03000E-2, 1.19469E-5
 4.04000E-2, 1.19469E-5
 4.05000E-2, 1.19469E-5
 4.06000E-2, 1.20406E-5
 4.07000E-2, 1.21031E-5
 4.08000E-2, 1.21031E-5
 4.09000E-2, 1.21343E-5
 4.10000E-2, 1.22593E-5
 4.11000E-2, 1.23530E-5
 4.12000E-2, 1.24155E-5
 4.13000E-2, 1.24779E-5
 4.14000E-2, 1.25092E-5
 4.15000E-2, 1.25716E-5
 4.16000E-2, 1.25716E-5
 4.17000E-2, 1.26653E-5
 4.18000E-2, 1.27278E-5
 4.19000E-2, 1.27278E-5
 4.20000E-2, 1.27278E-5
 4.21000E-2, 1.27278E-5
 4.22000E-2, 1.28840E-5
 4.23000E-2, 1.29465E-5
 4.24000E-2, 1.30402E-5
 4.25000E-2, 1.31339E-5
 4.26000E-2, 1.31964E-5
 4.27000E-2, 1.31964E-5
 4.28000E-2, 1.32276E-5
 4.29000E-2, 1.31964E-5
 4.30000E-2, 1.33525E-5
 4.31000E-2, 1.33525E-5
 4.32000E-2, 1.33525E-5
 4.33000E-2, 1.34775E-5
 4.34000E-2, 1.35712E-5
 4.35000E-2, 1.36649E-5
 4.36000E-2, 1.37586E-5
 4.37000E-2, 1.38211E-5
 4.38000E-2, 1.38211E-5
 4.39000E-2, 1.38835E-5
 4.40000E-2, 1.39148E-5
 4.41000E-2, 1.39773E-5
 4.42000E-2, 1.39773E-5
 4.43000E-2, 1.40397E-5
 4.44000E-2, 1.41334E-5
 4.45000E-2, 1.42584E-5
 4.46000E-2, 1.43209E-5
 4.47000E-2, 1.44458E-5
 4.48000E-2, 1.44458E-5
 4.49000E-2, 1.44458E-5
 4.50000E-2, 1.46020E-5
 4.51000E-2, 1.46020E-5
 4.52000E-2, 1.46020E-5
 4.53000E-2, 1.46332E-5
 4.54000E-2, 1.47269E-5
 4.55000E-2, 1.47582E-5
 4.56000E-2, 1.48831E-5
 4.57000E-2, 1.49143E-5
 4.58000E-2, 1.50705E-5
 4.59000E-2, 1.50705E-5
 4.60000E-2, 1.51330E-5
 4.61000E-2, 1.52267E-5
 4.62000E-2, 1.52267E-5
 4.63000E-2, 1.52267E-5
 4.64000E-2, 1.53204E-5
 4.65000E-2, 1.53829E-5
 4.66000E-2, 1.54141E-5
 4.67000E-2, 1.56015E-5
 4.68000E-2, 1.56952E-5
 4.69000E-2, 1.56952E-5
 4.70000E-2, 1.58514E-5
 4.71000E-2, 1.58514E-5
 4.72000E-2, 1.58514E-5
 4.73000E-2, 1.58514E-5
 4.74000E-2, 1.60076E-5
 4.75000E-2, 1.60076E-5
 4.76000E-2, 1.60701E-5
 4.77000E-2, 1.62575E-5
 4.78000E-2, 1.63200E-5
 4.79000E-2, 1.63512E-5
 4.80000E-2, 1.64761E-5
 4.81000E-2, 1.64761E-5
 4.82000E-2, 1.65074E-5
 4.83000E-2, 1.66011E-5
 4.84000E-2, 1.66323E-5
 4.85000E-2, 1.66323E-5
 4.86000E-2, 1.67573E-5
 4.87000E-2, 1.69447E-5
 4.88000E-2, 1.69447E-5
 4.89000E-2, 1.70696E-5
 4.90000E-2, 1.71009E-5
 4.91000E-2, 1.71009E-5
 4.92000E-2, 1.72258E-5
 4.93000E-2, 1.72258E-5
 4.94000E-2, 1.72570E-5
 4.95000E-2, 1.73820E-5
 4.96000E-2, 1.75694E-5
 4.97000E-2, 1.75694E-5
 4.98000E-2, 1.76943E-5
 4.99000E-2, 1.77256E-5
 5.00000E-2, 1.77256E-5
 5.01000E-2, 1.78505E-5
 5.02000E-2, 1.78818E-5
 5.03000E-2, 1.78818E-5
 5.04000E-2, 1.80379E-5
 5.05000E-2, 1.81317E-5
 5.06000E-2, 1.82254E-5
 5.07000E-2, 1.83503E-5
 5.08000E-2, 1.83503E-5
 5.09000E-2, 1.84128E-5
 5.10000E-2, 1.84752E-5
 5.11000E-2, 1.85065E-5
 5.12000E-2, 1.86002E-5
 5.13000E-2, 1.87564E-5
 5.14000E-2, 1.88188E-5
 5.15000E-2, 1.89438E-5
 5.16000E-2, 1.89750E-5
 5.17000E-2, 1.89750E-5
 5.18000E-2, 1.90375E-5
 5.19000E-2, 1.91312E-5
 5.20000E-2, 1.91624E-5
 5.21000E-2, 1.93186E-5
 5.22000E-2, 1.94123E-5
